,text
497,pete buttigieg ends his presidential campaign urges unity 
498,who else is going to drop out steyer buttigieg klobuchar and now chris matthews is wolf blitzer next tell me wolf blitzer is next
499,trump accuses buttigieg klobuchar of 'quid pro quo' with biden via 
500, pete finally realized he wanted trump for his daddy not the beta buttigieg he got for a father
501, how didn’t buttigieg win iowa they really influenced that one
502, i wonder if the dnc paid him more than they paid buttigieg
503,source: buttigieg to endorse biden at monday rally 
504,i gotta tell you if i had voted for buttigieg or klobuchar thinking i was getting a middleoftheroad democrat wi… 
505,wow what a week and it’s only monday pete buttigieg has dropped out of the presidential race my favorite candida… 
506,buttigieg and klobuchar dropping out just hours apart while warren stays in makes it almost undeniable there’s a co… 
507,"bernie has made people drop out of the race 

•tom steyer
•pete buttigieg 
•amy klobuchar 
•chris matthews"
508,congrats to pete buttigieg on his new gig as the host of the pm eastern block on msnbc
509, has anyone calculated the impact of sexism and setting aside while gushing over (admittedly… 
510, oh i absolutely agree but for the sake of argument let's pretend that they're right and that there… 
511,amy klobuchar and pete buttigieg put the country before their own aspirations that is something trump would never do kudos to them
512,nolte: pete buttigieg's failed campaign was built on hate and lies 
513,in less than a day the average age of the democratic candidates vying for the white house jumped from about to… 
514, “i support and accept you for being gay i would not support and accept you for being pete buttigie… 
515,hardball with pete buttigieg 
516,fact check: voted for pete buttigieg 
517, in the wake of buttigieg & klobuchar dropping out biden and bloomberg also bowed out today making trump th… 
518,"colorado _inc poll (//):
sanders %
warren %
buttigieg %
biden %
bloomberg %
klobuchar %
othe… "
519,i’m so insanely frustrated that buttigieg and klobuchar endorsed biden i get that they don’t want to support berni… 
520,trump reveals real reason buttigieg dropped out of race via 
521,nyt: 'mr buttigieg said he was concerned about the impact he would have on the race by staying in saying democrat… 
522,now that we lost buttigieg and those others nobody knew etc… 
523,with buttigieg and klobuchar dropping out i'm high key nervous that biden might end up winning this nomination and… 
524,"it's time for warren to dropout it she has any principles 
"
525, _polls _intel i've been tracking all the state aggregates closely almos… 
526,joe biden should choose pete buttigieg as vp to beat trump 
527,buttigieg klobuchar will endorse biden in dallas tonight; here's how that changes the race 
528,i asked yesterday who people thought buttigieg was going to endorse and instead of just answering the question some… 
529, alas is this the end of zombie buttigieg
530, _leah biden seems comfortably past the threshold since butti… 
531,klobuchar buttigieg out: what happens to their delegates 
532,amy klobuchar's decision to suspend her presidential campaign follows a similar announcement from fellow midwestern… 
533,report: pete buttigieg likely to endorse joe biden via 
534,"""in less than a day the average age of the candidates vying for the white house jumped by about seven years from… "
535,nolte: pete buttigieg’s failed campaign was built on hate and lies via 
536, i so appreciate this thread my primary is tomorrow and i’ve been torn between buttigieg and warren… 
537,biden is senile literally in his dotage but the democrat party does not care as long as their clique gets back in… 
538, mr doom seems to have had an incredible run of bad luck up until yest… 
539,"_hologram lgbt individuals are x more likely to commit suicide
combat veterans are x more likely to commit… "
540,i think this is right klobuchar is nothing if not a pragmatist harris maybe for vp buttigieg for cabinet this i… 
541, we must go big and bold in calling this out take a look at the abs… 
542,"buttigieg & klobuchar are vying for the vp spot 

let's get real—
if biden were to win his vp will be president w… "
543,"what pete buttigieg understood
the presidential candidate tapped into the deep longings of an exhausted country

"
544,nolte: pete buttigieg‘s failed campaign was built on hate and lies via 
545, amy klobuchar suspended her campaign today and she endorsed… 
546,"bernie

the reason klobuchar and buttigieg dropped out of the race bernie could get % of california "
547,biden races to lock down moderates as buttigieg and klobuchar exits rock rapidly shifting race cnnpolitics… 
548,good story about buttigieg and the respectability aspect that i mentioned in this thread 
549,national review: the corner: pete buttigieg’s christianity 
550,i actually liked buttigieg
551," you're right but any benefit buttigieg or kloubouchar would've received from those ""dead"" votes (li… "
552, thank you for mentioning the decency and milestone of pete buttigieg’s campaign lo… 
553,klobuchar and pete buttigieg are endorsing biden now the establishment is out to get us that's just going to ener… 
554,obama nudged buttigieg in direction of biden endorsement via 
555, that is so buttigieg
556,if you’ve filled out a ballot in california for supertuesday and not mailed it in you can surrender it and g… 
557,pete buttigieg is out of the presidential race he should become dnc chairman the washington post 
558,klobuchar ends bid set to join buttigieg in biden endorsement ahead of super tuesday foxnews
559, buttigieg could be alive
560,'mayor pete' buttigieg ends improbable us presidential bid 
561,trump: joe biden probably made a deal with buttigieg and klobuchar aag aag
562, y'all think what obama just bumped into buttigieg and biden r… 
563," buttigieg is gone he was my favorite

biden has his support"
564,while the commentariat was writing him off in i maintained that biden was the only credible rival to bernie… 
565,buttigieg klobuchar will endorse biden in dallas tonight; here's how that changes the race 
566, it made me sad to have to vote for joe instead of pete but i just did not see a path for pete… 
567,"new poll from atlasintel (unrated)
calif feb mar  lv
 sanders %
 biden %
 bloomberg … "
568, bernie has a beautiful ideal but i believe you can make things happen and i believe you can beat trump… 
569, if any of my friends are buttigieg voters they have very wisely chosen to withhold that information from me lol
570, alright i think a lot of us gotta cool it with this doomer shit it’s unhealthy he got endorsement… 
571,trump falsely accuses biden of quid pro quo after buttigieg and klobuchar drop out 
572,"amy klobuchar & pete buttigieg may have dropped out to endorse joebiden 
in exchange for a position in his adminis… "
573,more like quid pro quo with dems to stop bernie biden will fold one on one with trump he no longer has the mental… 
574, pete buttigieg's pac votevets spent million dollars on him in iowa our revolution spe… 
575, what is buttigieg (and others) referring to when they say “we cannot take more years of this”
576, here in ca i suspect lots of us me included dropped their ballots in the ballot box days ago we… 
577, there’s no way you’d understand why great americans like buttigieg or klobuchar make the decisions… 
578,pete buttigieg drops out endorses joe biden via 
579, now buttigieg is out i'm for bernie now
580, or buttigieg
581,report: pete buttigieg likely to endorse joe biden via 
582, in the wake of buttigieg & klobuchar dropping out biden and bloomberg also bowed out today making t… 
583,"“we need rankedchoicevoting so i don’t throw my vote in the trash again"" 🗳🗑



mapoli rcv rcvma"
584,amy klobuchar and pete buttigieg are coming together to put joe biden over the top via 
585, yes with buttigieg
586,"buttigieg to endorse biden at dallas rally

pete and amy ~ a texas two step 👏🏻👏🏻👏🏻"
587, i was buttigieg would switch to warren but i do not vote until april th if it is be… 
588,centrist democrats (biden buttigieg klobuchar*) will always be uninspiring and disappointing it’s time to coales… 
589, lol i tried to point this out a few weeks ago when they were booing buttigieg in iowa but was cursed out for my trouble
590,pete buttigieg blazed an lgbt path to the white house and i'm both wrecked and grateful 
591,waaah michael moore practically crying because buttigieg & amy dropped out + endorsed joe biden before super tuesd… 
592,"( of ) new elucd super tuesday polls in co nc and tx conducted / to /

texas
sanders %
biden %
bloomb… "
593, yup threw her support to biden so did buttigieg
594,amy klobuchar and pete buttigieg are coming together to put joe biden over the top via 
595,trump claims democratic primary 'rigged' against sanders after klobuchar buttigieg drop out 
596,"berniesanders
the reason klobuchar and buttigieg dropped out of the race bernie could get % of california "
597,"talk about a quid pro quo

amy klobuchar and pete buttigieg will endorse joe biden at a dallas rally tonight as mi… "
598,klobuchar buttigieg to join biden on stage on super tuesday eve 
599,good for senator klobuchar good for mayor buttigieg well done both there is hope for unity after all
600, well he did tweet this a few hours ago i figured it was in reference to buttigieg but i gue… 
601,trump accuses buttigieg klobuchar of 'quid pro quo' with biden via 
602,"good choices except stacey abrams as vp

since biden is nearly he needs a strong wellknown wellliked young… "
603,goodbye pete buttigieg you were always more of a symptom than a cure | richard wolffe 
604,pete buttigieg & amy klobuchar dropping out of the dem primary & endorsing joe biden has shifted the race in favor… 
605,nolte: pete buttigieg's failed campaign was built on hate and lies ⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩… 
606, my guess is buttigieg & klobuchar were told they might be biden's running mate
607,looking for data on this and i do not immediately see anything current but end of november buttigieg's voters report… 
608,biden surges higher with klobuchar buttigieg endorsements 
609,"pete why do you continue to betray me 
"
610,buttigieg and klobuchar expected to endorse biden for president reports say 
611, ha how come buttigieg dropped out and he won one state but bloomberg keeps going and hasn’t won any… 
612,ah so obama stepped in with buttigieg
613,petebuttigieg to endorse joe biden at dallas rally on eve of supertuesday via 
614, i personally know multiple people for whom warren was their second choice after buttigieg although… 
615,trump falsely accuses biden of quid pro quo after buttigieg and klobuchar drop out 
616,"in: scotus obamacare case
out: klobuchar and buttigieg
all around: coronavirus

watch your top stories of the day:… "
617,"( of ) new elucd super tuesday polls in co nc and tx conducted / to /

north carolina
sanders %
biden … "
618,trump accuses buttigieg klobuchar of 'quid pro quo' with biden via 
619,why so many pete buttigieg supporters are suddenly turning to bernie sanders petetobernie via 
620,interesting timing on pete buttigieg dropping out of the race and endorcing the senile and incompetent joe biden… 
621,buttigieg endorses biden after chat with obama new york daily news published: monday march 
622,"“he made the democratic party more inclusive and he showed how progressivism could be more effective”

buttigieg… "
623, michael moore is disingenuous and transparent trying to label pete buttigieg’s noble departure… 
624, i just watched that segment i’m a pete buttigieg supporter who is looking for… 
625, barack obama calling was probably a big deal for pete
626,pete buttigieg calls out to kids who are different in exit speech 
627,pete buttigieg and amy klobuchar are throwing their support behind joe biden after dropping out of the race th… 
628,in the most likely chance both pete buttigieg and amy klobuchar will endorse elizabeth warrenif that is not happe… 
629,in the most unlikely chance of pete buttigieg and amy klobuchar endorsing joe bidenbernie sanders will announce th… 
630,there is a unconfirmed news that both pete buttigieg and amy klobuchar is likely to endorse joe biden as democratic nominee
631,"""i'm actually mayor pete buttigieg i'm a candidate too for the next days"" the best part about this joke is he d… "
632, pete buttigieg secdefense or veterans affairs
633,watch to watch for super tuesday now that klobuchar and buttigieg are out 
634,"what a bunch of losers 

remember blue no matter who~ bernie 

trump accuses buttigieg klobuchar of 'quid p… "
635,with pete buttigieg and amy klobuchar out of the race the democratic field just got a lot smaller heading into sup… 
636,"( of ) new elucd super tuesday polls in co nc and tx conducted / to /

colorado (n=; moe +/ %)
san… "
637,"dear pete buttigieg

i have blocked you which means that you are no longer allowed to message me under any circum… "
638,he could as vice president for biden/buttigieg ticket 
639,so happy to see these two tweets next to each other in my feed klobuchar and buttigieg both ran with honor and int… 
640,people were upset buttigieg dropped out bruh that guy let his city be gentrified is antiblack and taken corporat… 
641,"pete buttigieg’s failed campaign was built on hate and lies but nowhere near as bad as bigoted (""shithole countrie… "
642,sen amy klobuchar and mayor pete buttigieg to back joe biden after dropping out of presidential race 
643, i was buttigieg and hoping he would step aside for biden i love warren though and hope she sta… 
644,just hours after ended his presidential bid volunteers at southbend office and supporters in city… 
645,based on the current popular vote for biden and assuming he gets % of buttigieg klobouchar and steyer votes bid… 
646, exactly i can not believe people would even read anything into that tweet is name is buttigieg it was a… 
647, either especially if they agree to one term and pick harris or buttigieg as their vp
648,klobuchar buttigieg to back biden at rally in super tuesday state of texas topnews… 
649,currently imagining buttigieg furiously taking notes on obama's voice and gestures all thru the meeting 
650, so basically the dnc just told buttigieg and klobuchar to get in line billionaires are uncontrolla… 
651,the president: yeah yeah well he just — buttigieg just went out and said something and probably they’ll say… 
652,"sanders agrees with trump: ""they're staging a coup against bernie"" | zero hedge "
653,"somehow is still running that guy has been up for years

heck maybe he should run for preside… "
654,obama nudged buttigieg in direction of biden endorsement via 
655, your own party is going to steal it from you again why do you think klobuchar and buttigieg both we… 
656,i’m glad i did this so late so now i know and are out i don’t think either of them wo… 
657,does all this mean a gay candidate cannot win no bigotry has been overcome before but it does mean that a gay… 
658,buttigieg klobuchar will endorse biden in dallas tonight; here’s how that changes the race 
659,an adviser said buttigieg was dropping out to avoid helping the odds of frontrunner bernie sanders a senator from… 
660,sure put the party in the hands of the man who was just overwhelmingly rejected by the party’s most reliable const… 
661,the reason klobuchar and buttigieg dropped out of the race bernie could get % of california 
662,former vp joe biden’s presidential campaign got a boost with the south carolina primary sen amy klobuchar (dminn… 
663,"could not be more disappointed in pete buttigieg's pick to support bidenisthedemocratstrump 

to me he is the leas… "
664,klobuchar and buttigieg endorsing biden where tf is tom steyer’s “hi bernie” ass when we need him
665,eric thayer/reutersmayor pete buttigieg is dropping out of the presidential race a campaign source tells the 
666,"here's how it might all shake out:

biden picks warren as vp to siphon off bernie supporters to win the wh

once t… "
667,"""i felt sorry for them but i'm in it to win it""

mike bloomberg says he's spoken to pete buttigieg and sen amy k… "
668,amy klobuchar and pete buttigieg backed joe biden on monday after ending their own presidential bids the democrati… 
669,berke's endorsement comes a day after pete buttigieg ended his presidential campaign berke was among more than … 
670,pete buttigieg to endorse joe biden for president multiple people familiar with the plan tell 
671,nolte: pete buttigieg’s failed campaign was built on hate and lies via 
672,america's first openly gay presidential candidate quits race: pete buttigieg america's first openly gay major pres… 
673,new topic *klobuchar buttigieg to back biden at rally in super tuesday state of texas* just posted in *political n… 
674,pete buttigieg quits the race for the white house: pete buttigieg has announced he is ending his campaign for the w… 
675,are you ready for super tuesday 
676,"biden fights for momentum in democrats' shifting primary
"
677, it was looking like tossup but since klob and buttigieg dropped out and endorsed biden now very much lean biden
678,watch: roasts pete buttigieg for his failed attempt at being the second coming of obama 
679,where are pete buttigieg's votes going on super tuesday the numbers tell an interesting story 
680,how about all the people who voted early for buttigieg and klobuchar but who’s second choice wasn’t biden they g… 
681,turns out having a buttigieg supporter as an american history teacher to literally school me on racism is really qu… 
682,nolte: pete buttigieg’s failed presidential campaign was built on hate and lies 
683,should have been biden and buttigieg dropped out and rally around klobuchar
684,the best part of today was learning that both klobuchar and buttigieg have dropped out of the dem race
685,i can see pete buttigieg eating this for breakfast every morning 
686,buttigieg set to endorse biden as super tuesday looms smartnews
687,"religiousright garbage davedaubenmire can go fuck himself

protrump preacher dave daubenmire has said that demo… "
688,he stood perfectly coiffed gazing out his room’s single pane glass window into the darkness his voice loudened… 
689,his hotel room had been thoroughly trashed lamps upended pictures torn from walls and tossed aside shattered gla… 
690, i doubt that she’s running to be his vp i think that’s more buttigieg and klobuchar i think she st… 
691,amy klobuchar and pete buttigieg set to endorse biden at evening rally the establishment sure hates getting a shake up innit
692,petetobiden pete and amy endorsing biden because the country will never elect a socialist supertuesday… 
693,nolte: pete buttigieg’s failed campaign was built on hate and lies via 
694,the democratic candidate pulled out of the race before super tuesday where it is widely believed the candidate wil… 
695,instead of a sanders blowout giving him a nearinsurmountable delegate lead and a lock on the nomination he will n… 
696,"can we please stop referring hillary clinton joe biden pete buttigieg and barack obama as ""the left"""
697, yes she obviously splits everyones delegate count and then we ente… 
698,why is nonfactor michael moore getting so much face time on msnbc for him to complain about buttigieg and klobuc… 
699,"sanders supporters: warren has no path to nomination so she must drop out and endorse 

also sanders supporters: b… "
700,nolte: pete buttigieg‘s failed campaign was built on hate and lies via 
701,what’s next for pete buttigieg 
702,buttigieg steyer and now amyklobuchar has dropped out of the presidential race~ but joe biden and kamala harris… 
703,trump accuses buttigieg klobuchar of 'quid pro quo' with biden via 
704,here's a good reason to keep your steam up for do you honestly think she would not endorse sanders if th… 
705,_icon_mika there's a lot of documentation on his site about the type of simulations the model… 
706,"i like warren 
i like buttigieg 
i like klobuchar
i did not and still do not think they can beat trump
i like most o… "
707,"top dem pres candidates this cycle:

 inslee
 patrick
 hickenlooper
 bennet
 harris
 booker
 bullock
 bu… "
708, donors decided same as for buttigieg it's all about the benjamins baby and the bernard
709,since buttigieg and some others dropped out it's become evident that the establishment democrats are consolidating… 
710,amy klobuchar pete buttigieg and joe biden combining forces to stop bernie is the political equivalent of three k… 
711,"someone is getting nervous

trump accuses buttigieg klobuchar of ‘quid pro quo’ with biden

"
712, you’re wonderful mayor buttigieg please don’t leave us we need you to help our next dem president
713, buttigieg doublecrossed and let down his supporters
714,⁦⁦⁩ links ⁦⁩ article that claims ⁦⁩ is a “yearold afghanistan war veteran”… 
715, pete buttigieg forever ❤️ no to bernie 😡
716, considering that both buttigieg and klobuchar are endorsing biden there's a direction to at least look at
717,imagine thinking that a candidate who couldn’t even beat buttigieg in a single state can beat the guys who beat hi… 
718, you need delegates to win this right now biden effectively has (his buttigieg's k… 
719,buttigieg endorses biden after chat with obama new york daily news 
720, it was probably just buttigieg talking to himself and someone listening in assumed obama was there too
721,yay he deserves it buttigieg buttigiegbuttigieg 
722,_benson the same could be said of buttigieg and klobuchar voters right
723," they fear democratic processes 

sanders (whose campaign staff and supporters tried to savag… "
724,"don jr questions why buttigieg dropped out right after optimistic interview: ""something is very shady here"" "
725,buttigieg klobuchar boost joe biden’s white house bid read more 
726,"mike bloomberg's legacy may end up being ""the guy who spent half a billion dollars to sink the klobuchar and b… "
727,christians celebrate pete buttigieg's withdrawal from the primaries citing his lack of 'family values' yet they v… 
728,mayor pete flew sky high 
729,"i have said it before and i will say it again pete buttigieg cares more about having a job than doing the job

not… "
730,with steyer buttigieg and klobuchar dropping out their supporters are now free to support their nd (or rd or… 
731,"""vote for x or you're a bigot"" does not seem to carry much weight anymore:
 buttigieg
 "
732,pete buttigieg drops out of democratic presidential primary via 
733,if so called “mayor” buttigieg endorses biden then i question the qualifications politician pete put forth to us r… 
734,pete buttigieg & amy klobuchar have dropped out of the democratic presidential primary 
735,moore claim’s buttigieg and klobuchar are more interested in defeating sanders than trump maybe he should conside… 
736,cnn marvels at ‘awesome’ buttigieg speech with ‘even stephen baritone’ voice 
737,buttigieg klobuchar boost joe biden’s white house bid 
738,"vote democrats need delegates to win the nomination
as of today with buttigieg and klobuchar out bernie is… "
739,i want to see buttigieg back biden and then run for senate or governor to get the credentials and experience he nee… 
740, no it is not yet a man race supertuesday & many other states still to vote jim clyb… 
741,"txt and calls i received for support

biden 
sanders 
warren 
bloomberg 
klobuchar 
buttigieg 

is this just… "
742,"trump: ""they're staging a coup against bernie"" zerohedge "
743, anyone who feels that much hostility towards pete buttigieg is probably not the kind of person i'd want to… 
744,"pete buttigieg amy klobuchar endorse joe biden in presidential race: reports | huffpost
finally after making… "
745,“there was this segment that didn’t respond to him and didn’t like him i don’t know why it was strange to me it… 
746, _voris he has four decades before he is sanders' age we have an obese diabetic's lifetime… 
747, it is probably bernie he is polling better and biden is likely to surge after klobuchar and buttigieg… 
748, vote for one of the four b’s buttigieg biden bloomberg or bernie oh sorry as a teampeteforever… 
749, on the one hand i'm glad i do not have to decide between harris buttigieg and warren on the… 
750, sense a little panic from and bernie camp they’re acting like buttigieg and klobuchar got… 
751," caught the end of it have no idea what he was talking about 

did he say people should be a… "
752,"""warren and buttigieg overstate the ability of a minority party to block a determined majority from enacting its ag… "
753,klobuchar & buttigieg are promised positions if biden wins of course all the most corrupt people (j kerry s rice… 
754,they're trying to sabotage bernie now pete buttigieg and klobuchar are about to endorse biden does this really s… 
755,pete buttigieg and amy klobuchar are throwing their support behind joe biden after dropping out of the race th… 
756," beto is simply the worst candidate i have ever seem

the furry is such a bo… "
757,for those wondering about the delegates won by buttigieg () and klobuchar () read this and make sure to follow… 
758,trump suggests biden buttigieg & klobuchar are staging a coup against bernie no you moron they’re staging it against you
759,_fairlane its kinda irrelevant for super tuesday too many postal votes been made already the last i looked t… 
760, stop and frisk sounds like a party game at the buttigieg house
761,cnn all smiles talking about klobuchar and buttigieg endorsements
762,"who am i to boo or judge if buttigieg bids on biden to budge buy in

🗽
vote warren 🇺🇸 not alliteration"
763, we'll overcome all obstacles we are the frontrunners we have won out of contests so far we a… 
764,why pete buttigieg should be nothing in politics
765,joe biden now out there trying to eskimo kiss every gay guy like it’s ok i’m endorsed by pete buttigieg
766,"news pete buttigieg plans to endorse joe biden in democratic major information


"
767,tsk tsk tsk disappointed that buttigieg steyer & klobuchar dropped out helping 's chances & no… 
768,"""at his age buttigieg has four decades to try to become president in leaving the race now he builds goodwill wi… "
769,_dp _blacksmith imagine this… 
770,thats how buttigieg is pronounced
771," i would love to see her win sadly there is little to no chance klobuchar and buttigieg 
realized… "
772, * folks suggest you pay more attention to _heneghan & his briefings at:… 
773,pete buttigieg is ending his presidential bid the the washington post 
774,"michel moore lamenting klovuchar and buttigieg dropped out before (tomorrow) super tuesday
moore wanted the democr… "
775,thanks guys doing what is best for america on monday evening sen amy klobuchar (dmn) & former south bend mayor… 
776, warren is not leading in any st states she’s also slightly behind sanders in her home state will sh… 
777, _dp _blacksmith they're called… 
778," biden's mental ability is never called into question
klobuchar's abuse of staff is never called into qu… "
779,on the one hand amy klobuchar and pete buttigieg are probably going to endorse joe biden but on the other hand the… 
780,_parade ☝️this is it when styer then buttigieg pulled out it became obvious pocahontas (with sweet book de… 
781,“this 'fall behind joe' message is a signal to democrats that biden can deny sanders the number of delegates to win… 
782,"of course he should be it makes sense 

"
783,so no one has ever dropped out after south carolina buttigieg and klobuchar know that voting for bernie e… 
784,💕 critics saw buttigieg as a sellout who tugged democrats to the right in reality he did the opposite via 
785,"vote alert*
“if you’ve already filled out your ballot for buttigieg or another candidate but haven’t sent it in ye… "
786,we're gonna have to deal with a buttigieg running for president for an entire lifetime 😭😭😭😭
787," failed to mention that it was ~ total hidden under m in contribution (at that moment)
this… "
788,it happens all the time get over it isn’t that the stance on quid pro quo 
789,what's pete buttigieg going to do next cnnpolitics 
790, shooting for biden/buttigieg ticket vs trump/pence
791, you know that is absurd do not they let you see polling data elizabeth is not finishing in the top tw… 
792, they called buttigieg a rat with emojis because they… 
793,biden said he told buttigieg he would ask him to be a part of his administration if elected president 
794,i can’t believe buttigieg dropped out so disappointing nccsm
795,"breaking: buttigieg and klobuchar drop out too little too late via 

buttigieg… "
796,"losing his shit more and more every day

trump accuses buttigieg klobuchar of 'quid pro quo' with biden… "
797, with the exit of buttigieg and klobuchar she has the perfect path this is her mome… 
798," i think he actually made up an entirely new state calling it ""north south carolina"" i'm w… "
799,buttigieg and klobuchar to endorse joe biden; harry reid also backs former vice president 
800,buttigieg steyer klobuchar exit reveals need for ranked choice primary voting 
801,klobuchar & buttigieg out as warren plots 'compromise' victory 
802,_ i'd love to live in a world where elizabeth warren was president and pete buttigieg was vice president
803,buttigieg who dropped out sunday has more than three times as many delegates as warren who’s staying in the race… 
804, i’d prefer the us to choose warren for potus but this could work i suspect buttigieg is considering… 
805,biden nabs klobuchar buttigieg backing on super tuesday eve (from ) mtpol 
806,buttigieg was doing well it makes no sense for him drop out
807,"joe biden: ""how dare buttigieg and klobuchar endorse that biden fella""
staffer: sir that's you"
808,throw all the polls out none of them are accurate there's just no way to gage how the endorsements from both amy… 
809,moderate democratic candidates buttigieg and klobuchar are doing what republicans refused to do in : getting ou… 
810," do not all of her delegates and buttigieg's delegates now go to biden putting biden in the lead 
or doe… "
811,buttigieg hit sanders with disingenuous attacks for the last month the fact that some of his supporters are saying… 
812,projection again we all know that trump pays his supporters trump falsely accuses biden of quid pro quo after but… 
813,exactly watch they'll be given an ambassadorship it was very fishy of them dropped out at same time and sudden… 
814,pete buttigieg and amy klobuchar are throwing their support behind joe biden after dropping out of the race th… 
815, none of them are prefect but i feel (felt) good about almost allklobuchar buttigieg… 
816,"nbc news says buttigieg and klobachar set to support joe biden

it's over bernie you're gettin screwed again"
817,especially since buttigieg was doing decent not amazing obviously but third on the delegate count meant he could… 
818," 
klobuchar sold al franken out and apparently her version of being a modera… "
819,if it was just buttigieg that dropped out i'd have shrugged off any conspiracy theories but the fact that it's hi… 
820," we were pete 

now biden 

buttigieg and klobuchar endorsing biden tonight"
821, and ben shapiro called buttigieg brilliant
822,nolte: pete buttigieg's failed campaign was built on hate and lies 
823,"pete buttigieg ending 'new era' presidential campaign 
"
824,if joe biden and mike bloomberg care about the future of the country they'll stand with amy klobuchar and pete pet… 
825, to be clear the article is written in a misleading way to imply that obama said the high… 
826, obama reportedly did not directly tell buttigieg to endorse former vice president joe biden but he d… 
827,i totally disagree with michaelmoore if buttigieg and klobuchar had coalesced behind his candidate he would hav… 
828, the garbage he just spewed on your show was so damn disgusting conspiracy theo… 
829,where will buttigieg's voters go deep dive into south carolina results via 
830,critics saw buttigieg as a sellout who tugged democrats to the right in reality he did the opposite 
831,joe biden says if he wins he'd ask pete buttigieg 'to be part of an administration' topbuzz 
832,i’m sad buttigieg dropped his campaign
833,breaking: amy klobuchar & pete buttigieg are out via 
834, pls tell micheal moore to be quiet we did what needed to be done in sc and styer klobachar and buttig… 
835,cnn marvels at ‘awesome’ ‘well done’ buttigieg speech with ‘even stephen baritone’ voice 
836, the top ten craziest things pete buttigieg hates about democracy
837,reports that klobuchar & buttigieg will join joebiden tonight in dallas texas to endorse biden biden's… 
838,listening to on msnbc trying to paint the decision of buttigieg and klobuchar to endorse biden in a parano… 
839, still doing their speculative propaganda news in favor of biden and establishment democrats they just name… 
840,watching msnbc the beat has michael moore on and he's running this bullshit conspiracy asking (paraphras… 
841,media mourns nasty nasty perveboy buttigieg exit compares him to george washington except he wasn’t a nasty nasty… 
842,supertuesday i wonder how people who voted early for klobuchar or buttigieg feel now that their votes were w… 
843,"picard joe biden
crusher kamala harris
riker adam schiff
data pete buttigieg
troi amy klobuchar

think about i… "
844," interfered in election: he ""nudged"" buttigieg in direction of biden endorsement via "
845,warren hasn’t dropped out yet got less votes than buttigieg in sc buttigieg and klobuchar both endorsed biden thi… 
846,i am super bummed buttigieg dropped out of the race but i am happy both he and klobuchar are endorsing biden 😌… 
847,"news: democrats disenfranchise their own voters by dropping out right before super tuesday: 

pete buttigieg withd… "
848,buttgargle and obummer had a pow wow (i wonder if michael was there) and maybe they played some footsies before put… 
849,report: obama spoke with buttigieg after race exit coordinated biden endorsement 
850," bernie is ""inviting"" buttigieg supporters to his ""movement"" yet buttigieg is backing uncle joe"
851,klobuchar buttigieg the ones you could actually trust the most to not be politicians as president
852, most of the declarations about paths were made before steyer buttigieg… 
853,joe biden getting the endorsements of buttigieg and klobuchaz seeking the democratic nomination think biden has pr… 
854,chuck wendig wildin lmao im for sure about to get blocked but this revisionist history is probably even more fire… 
855, _gerbehy yes ma'am it is true dem candidates live for super tuesday buttigieg and klobuc… 
856,buttigieg has yet to confirm the candidate he will be supporting
857, … 
858," 
sanders has avg % % of voters do not want him as president get over it

he planned to storm conve… "
859,"silver lining for bernie and warren & their supporters in this news: 

mike bloomburg is almost certainly finish… "
860, yes beyer in nova immediately switched to biden from buttigieg
861,just imagine being one of the young people who was duped by buttigieg into thinking he was hope & change ver … 
862, _polls _intel you implied that buttigieg and klobuchar supporters will go to… 
863,let’s remember this momemt before super/tuesday buttigieg and klobuchar decided to dump their supporters in favor… 
864,biden surges higher with klobuchar buttigieg endorsements 
865, any data for this the fact that they picked pete buttigieg makes me very skeptical anyway if that… 
866, looks like pete buttigieg’s fridge
867,"pete buttigieg to endorse joe biden for president


"
868,the move is a major boost for former us vice president following withdrawal of pete buttigieg fmtnews… 
869,buttigieg to endorse biden at rally monday night 
870, i thought one person did florida alabama maybe i'm thinking of a buttigiegtobiden
871,eric trump reacts to buttigieg dropping out of race via 
872,the landscape has shifted in the race to the democratic nomination: two moderate candidates have dropped out ahead… 
873,"to the shock of absolutely no one:

pete buttigieg and amy klobuchar are throwing their support behind joe biden af… "
874,californians who already voted for buttigieg or steyer are out of luck 
875,president joe biden vp kamala harris ag adam schiff treasury elizabeth warren defense pete buttigieg state (as… 
876,given the recent announcements from buttigieg & klobuchar— never 
877," ""buttigieg’s presentation of his sexuality throughout his campaign which he suspended sunday night"" is amusingly ambiguous"
878, hi veronica i do not support bern… 
879,zoe buttigieg: little girl murdered in northern victoria 
880, c’mon u know she has no path to the nomination she needs to do the right thing klobuchar a… 
881, people in california who voted early for buttigieg steyer klobuchar are disenfranchised it's sad
882,moderate democratic candidates buttigieg and klobuchar are doing what republicans refused to do in : getting ou… 
883,pete buttigieg drops out of the democratic presidential race 
884,biden said that if he is president that he will include pete buttigieg as part of his cabinet this is wonderful new… 
885,either one of them would make a better president than ⁦⁩ oldwhitemen establishment ⁦⁩ ⁦… 
886, this is a quid pro quo: klobuchar & buttigieg drop out support biden promise is t… 
887, _mifsud buttigieg's vote is pretty evenly split among… 
888, we don’t care about what has to say look (😜) the establishment gop hated trump but they… 
889,"president elizabeth warren
vicepresident kamala harris
attorney general adam schiff
defense secretary pete buttigi… "
890,the idea of biden choosing buttigieg as vp and losing all the black vote is hilarious to me
