,text
1654,here's what happens to the dropouts' delegates 
1655,on a final call with pete buttigieg and realizing how weirdly cool it is that i’ve gotten so used to being on these… 
1656,this last supporter call with pete buttigieg right now ❤
1657, the dnc set up super tuesday perfectly they cheat by asking certain candidates to… 
1658, i guess you forgot to mention the potential + delegates that biden may inherit from bloomberg klobuchar and buttigieg
1659,someone just compared pete buttigieg to the onceler oh my fucking god
1660,i think the real question we need to ask is why is pete buttigieg supporting joe biden when joe opposed gay marriage whypete
1661," i do not think he does

for instance when he implored klobuchar and buttigieg supporters to… "
1662, i guess you forgot to mention the potential + delegates that biden may inherit from bloomberg klobuchar and buttigieg
1663,i can not believe mike bloomberg and pete buttigieg dropped out they were doing so good
1664, the only key is the dems demanding buttigieg and klobuchar get out of the way they will be comp… 
1665, if you had asked me last week; i would have said kamala harris today i would like to see him choos… 
1666, yeah my fourth choice as of monday th choice overall i would have had buttigieg castro and harris a… 
1667, sanders received much free positive coverage after new hampshire nevada and even iowa where he… 
1668, 🙄it was africanamericans who put biden over the top that constituency should be recog… 
1669,here's what happens to the dropouts' delegates via 
1670,remember when cnn said after iowa that if you added up buttigieg biden and klobuchar's percentages bernie would… 
1671," talk of democrat establishment wants biden
get the middle lane emptied
o klochubar
o buttigieg
o bl… "
1672, that's also a fair bit of revisionist history the establishment was definitely behind clinton most… 
1673," keys:
buttigieg klobuchar dropping out
establishment support
ignoring that bernie has already won there states"
1674, what about pete buttigieg supporters
1675, i been neverbiden since day bring back buttigieg even he would be better
1676, biden got most of buttigieg and klobuchar's voters
1677," there's no ""maths of the process"" involved they'll go to the convention typically vo… "
1678, buttigieg was too busy removing one of his own to lick his own boot
1679,has anybody had this conversation yet are we thinking buttigieg is a top or bottom
1680, he will pick a corporate sell out like buttigieg once he gets the nomination he's going to… 
1681,this will throw bernie twitter into a frenzy but if the goal is beating donald trump in november and joe biden is… 
1682,"""so my view is that buttigieg stepped aside in part to help the centerleft bloc of the party consolidate around bi… "
1683, they’ve been trying push up different people to beat bernie the whole pro… 
1684, the buttigieg win = conspiracy the app fails the company running the app has ties to buttigieg he ge… 
1685," meanwhile quid pro quo joe offered pete a joe job 🤣
"
1686, yeah that’s why he encouraged klobuchar buttigieg and orourke to endorse biden instead
1687, klobuchar and buttigieg dropping out a day or so before super tuesday only helped biden nobody drops out… 
1688,_mike i've liked a biden/buttigieg ticket since day now i'm leaning towards a biden/stacey abrams ticket… 
1689,editorial: why the pete buttigieg campaign was so important via 
1690, nah i was watching they pretty much wrote biden off this caught everyone by surprise even the dnc t… 
1691," greed buttigieg a good choice for a running mate
for biben"
1692,bad “writer” is probably crying in his tiny beer (he’s small) because his idol racist “mayor” itty bitty… 
1693,"it's changed from 
let's
get
buttigieg
to
quit

now it's

let's
get
biden
to
quit"
1694, like klobuchar staying one day longer than nemesis buttigieg i would not be surprised if warren stays one day longer than bloomberg
1695,biden probably pulled some big politician og move on buttigieg and co biden dirtygame 
1696," maybe he's a placeholder too
just like buttigieg was"
1697,"does pete buttigieg extract important element
it does not have to be that way
has the desert imagined economic devel… "
1698, red m&m is the pete buttigieg of m&ms
1699, the corporate world had nothing to do with biden’s wins yesterday the endorsements of clyburn buttig… 
1700, i get that but buttigieg was nd in delegates and rd in polling why woul… 
1701,"school trustee apologizes for buttigieg post; former teacher calls for resignation
 "
1702,why pete buttigieg dropped out: 
1703,here's what happens to the dropouts' delegates via 
1704,_democrat how is buttigieg doing
1705,"the analysis nobody asked for but we can’t help ourselves 
ad spend per delegate: 

biden = k per delegate
sande… "
1706, only if buttigieg and warren give theirs to him
1707,one difference between buttigieg/klobuchar endorsing biden while warren remains b/k have careers ahead of them… 
1708, wild how those groups collectively gave buttigieg and klobuchar a ca… 
1709,here's what happens to the dropouts' delegates via 
1710,"someone has to lose to 
dems know they can not win but
bernie brings in too many dem voters 
warr… "
1711, how long will can she remain in the race without a win is she seeking to extract a deal… 
1712,"🔥hot take: those who honestly thought warren/buttigieg/klobuchar could win a general election but now say ""at least… "
1713, to be fair i dont think anyone expected that buttigieg klobuchar and beto endorsement
1714," never said you liked any of them where tf did you get that from

im not going to say… "
1715,watch buttigieg thank husband ‘the future first gentleman of the united states’ via 
1716, most of the dems i know even the milquetoast klobuchar/buttigieg fans do not even like the guy goo… 
1717, i’m very much an early vote proponent but this election… 
1718,"""the real super tuesday winner was pete buttigieg""

finally pete gets some credit for biden's success yesterday… "
1719, klobuchar buttigieg and now bloomberg kneecapped it warren just does not seem interested in stopping them
1720,if someone can give me a good answer on why buttigieg dropped out but warren is still running i’ll stfu
1721, look at some of the comments about buttigieg being gay recently look at the harsh com… 
1722,_polls i wonder who buttigieg and klobuchar voters would go for
1723,buttigieg’s candidacy made being gay and openly christian normal lgbt activists say 
1724, biden got the voters from buttigieg and klobuchar that seems rather obvious
1725,i don’t understand the people who think that buttigieg and klobuchar dropping out and endorsing biden had no effect… 
1726,i went on a run through one of columbus's most wealthy neighborhoods and saw a house with a biden buttigieg klobu… 
1727, so you think it's a coincidence that klovatur and buttigieg drop out the day before super tuesday w… 
1728, there was a study by quinnipiac university: ~% of those w/ bloomberg as first c… 
1729, you want bernie to drop out why the hell would he drop out he's only something delegates… 
1730,buttigieg in biden is only going to stay for one term 
1731, biden biden beat the beast next step thanks to buttigieg and amy period
1732,biden relied on support from buttigieg klobuchar clyburn mcauliffe obama ( now bloomberg) and democratic estab… 
1733, hey you repped warren really well and made a hell of a case for her i was a buttigieg guy but have… 
1734, my sister was a buttigieg supporter in ca threw her vote to biden as antibloomberg vote without… 
1735,_democrat >buttigieg democrat 
1736,the postpexit (😂) articles that keep coming out stating what we knew about pete buttigieg the whole time that he… 
1737, my young sons liked yang and buttigieg i do not think a bunch of old rich people excite them they'… 
1738, but with klobuchar and buttigieg you think they just came… 
1739,_weaver_ warren and buttigieg are interchangeable to you but no sanders do you actually even stand for anything
1740,() democrats bend the knee to joe biden | beto klobuchar buttigieg endorse biden youtube 
1741, if you can make a phone call and get buttigieg and klobuc… 
1742, biden/buttigieg the septuagenarian needs help to get the young vote
1743, i mean i get it lol i do but people have shown polls who support each candidate and the correlation wi… 
1744,“politics at its worst is ugly” buttigieg told his supporters sunday night but at its best politics can lift us… 
1745, you drove pete buttigieg supporters like myself to hate bernie and love biden by ceasel… 
1746, point taken have not really been following that situation plus even if her votes did not… 
1747,excited for buttigieg’s next venture 
1748,"""biden’s victory shows how exciting and fluid a presidential race can be – although the gleam might have vanished f… "
1749," quiet publicly but seems to be saying things behind the scenes:
"
1750,"breaking news:

joe biden offered pete buttigieg a job in his administration 

 and may have broken the l… "
1751, did he ever bother to explain what job he was suggesting we impeach buttigieg from th… 
1752, keep playing the woman card just makes women look weak buttigieg did much better than warren and isn’t crying about the outcome
1753, : clinton gets million more votes = dnc conspiracy iowa: buttigieg win= dnc conspiracy dems endor… 
1754,"_hartley sources: 




"
1755,mike bloomberg dropped out of the race hours after super tuesday endorsing joe biden alongside buttigieg klobu… 
1756,i feel like there's some merit to people saying biden is benefiting from all the campaigning buttigieg beto and kl… 
1757, and y’all still didn’t answer my question about why buttigieg dropped out… 
1758,honestly the fact that klobuchar and buttigieg both dropped out so fast is hilarious to me all the funding they di… 
1759,"it's also a bit funny to see the same people who were mocking all those ""sanders vs buttigieg+klob+biden"" infograph… "
1760, news pledged delegate estimates thus far (early states + super tuesday w/ st delegates still unallocated… 
1761,joe with with bloomberg and buttigieg delegates sanders with with warren's delegates 
1762,gyuk | joe biden will invite pete buttigieg to join his administration if he becomes president: in may he hi… 
1763,"vice president buttigieg saying ""here comes the airplane"" as he feeds joe his apple sauce"
1764,after super tuesday should consider for vp via 
1765,buttigieg klobuchar and bloomberg out biden surges why i believe warren is still running a look at next weeks p… 
1766,"breaking: pete buttigieg declares himself winner in california primary

bernieorbust idonotlikejoebiden"
1767, buttigieg for vice president 👍😁
1768, you can deny it but the reality is that sanders' supporters like to be identified as democratic social… 
1769, no either stacey abrams or kamala harris for vp pete buttigieg for secretary of state the man spea… 
1770,according to nbc news it is the “hidden hand” of former president barack obama which has helped biden’s surging su… 
1771, pete buttigieg level empty platitude
1772,rather see biden buttigieg 
1773,with bloomberg no longer taking as much of biden's vote klobuchar and buttigieg had little hope of competing with… 
1774, virgil and other toxic accounts on the left that did nothing but push pete buttigieg su… 
1775, kamala harris pete buttigieg and corey booker in that order
1776,the wsj hired pete buttigieg to write marketing slogans 
1777,"good news:
chris matthews leaves msnbc
klobuchar buttigieg & bloomberg suspend their campaigns
 w… "
1778, you could have tried speaking in good faith with pete buttigieg supporters to get them to join your ca… 
1779,add more individuals steyer & yang & you have quite a proof of the concept yang was publicly endorsed by musk &… 
1780,joe biden offered pete buttigieg a job in his administration and may have broken the law doing so… 
1781, not true buttigieg and klobuchar had strong bases that they’d been working… 
1782, c'mon now klobuchar was not viable in any state but minnesota buttigieg hat % sup… 
1783," you say: biden bernie total warrenbloombergbuttigiegklobuchargabbard 

i s… "
1784,_ nonsense if buttigieg was straight or gay the story would be the same after trump became president… 
1785, he won it the oldfashion “democrat way”… it was given to him free by clyburn buttigieg￼ klobuchar and o’rourke￼
1786, i wish buttigieg supported bernie too i mean he even said he was a fan of bernie before it was cool but… 
1787,mike pence is a trump puppet wake up indiana who should be vice president; pence or buttigieg
1788,sooo will california voters get to choose an alternate candidate next time in case the one they voted for drops ou… 
1789," nate silver has been selling klobuchar for ages

buttigieg appealed to his cohort in the… "
1790, breaking: pete buttigieg declares victory in california primary
1791,with mike bloomberg joining amy klobuchar & pete buttigieg in withdrawing & throwing their support behind joe biden… 
1792, what if: (just spinning here) biden focussed externally (lots to repair) and made v… 
1793, i thought i remembered reading something about him calling all but only found this after a cursor… 
1794,"funwithbooms 👻

biden
 bernie
 💥bloomberg
 💥buttigieg 

two out of four [b]ooms down"
1795, they tried to get anyone else to run they all failed harris b… 
1796, tom perez stepped all over buttigieg's momentum by royally f*cking up the iowa caucus to the exte… 
1797, i’m happy i voted for buttigieg and happy i voted for bernie sanders in those are who… 
1798, buttigieg level on this one
1799, they were actually trying to get buttigieg but he sucked so bad they had n… 
1800," there's still a notable effect where did all of the repeated ""klomentum"" cycles originat… "
1801,"honestly kamala harris for vp warren for ag buttigieg for secdef and biden got himself a kickass cabinet

let's do this"
1802," democratic primary total popular vote tally ( states):

biden: m
sanders: m
warren: m

bloomberg… "
1803,"after super tuesday should consider for vp 
""and in biden’s triumphant super tuesday that… "
1804, good i had to vote ahead by mail and voted for buttigieg couldn’t change my vote for biden
1805,endorsements by buttigieg & bloomberg are of greatest significance here i tell you why before these endorsements… 
1806, he’s an idiot and i think he’s spreading the fake news du… 
1807,_lorax that’s not even a majorityand the survey indicates percent would go to biden and buttigieg each… 
1808," it's a dnc marketing ploy that was never intended to apply to a bernie sanders nomination

if bernie… "
1809,the story ran in numerous publications in december but you know it’s not like benny works in the news media or an… 
1810,_ _jpg _snow… 
1811,_rando i’m not crazy about pulling anyone out of the senate especially a guy like booker actually shows up… 
1812,we really need to discuss five thirty eight's pete buttigieg though whathappened 
1813, dnc: verifies pete buttigieg as the winner
1814, please beg all of the bernie bros warren wimps biden bubs beto/buttigieg bozos to move to canada
1815,"the real super tuesday winner was pete buttigieg

he is everything that has ever made america great read the arti… "
1816,"iranian general mostafa izadi: ""the west is in crisis when a homosexual is running for us president; man is diffe… "
1817,'the door is open come on in' sanders says to buttigieg and klobuchar supporters as centrists line up behind biden 
1818, the dnc the media and the rest are more concerned about the election especially now that bl… 
1819,so anyway i'm looking at pete buttigieg endorsing biden and i've never felt so betrayed by a gay person in my life
1820,i voted for warren and sanders was my last choice tied with bloomberg before they dropped out i would have suppo… 
1821,i might take a printmaking class next semester just to make two shirts that i can wear in public one that says pet… 
1822, too late for yeet buttigieg
1823, it is why it took me longer than i would have otherwise to switch from warren to sanders (basically… 
1824, look at california and add the % for buttigieg and klobuchar to biden and he would beat sanders
1825, i don’t think it’s close once you add add bloomberg buttigieg and klobuchar to biden’s numbers
1826," cut the field operations (biden: what are those) and show up for the debate
there's no strategic re… "
1827, trump did not ratify the treaties bernie would probably tax bezos on top of that they had to be defea… 
1828, believe me i know him i would have picked several ahead of him but he is basically a decent human being i… 
1829,_matt but yeah he’s going to get some serious stuff out of it buttigieg too
1830, _ fuck nobody does i mean warren at least elucidated a plan for confr… 
1831, contacting them to do something for something is the definition of a conspiracy it doe… 
1832, to be fair the old debates happened with half a dozen people or more in them right now… 
1833,now this is an entertainment column i have never claimed to have any political insights but for whatever reason… 
1834,"""[] has a unique knack for connecting wide swaths of the american public""

“he was over and over… "
1835, lots of californians voted by mailincluding many for amy klobuchar & pete buttigieg thi… 
1836,_kack thats exactly how it goes unfortunately we dont always get the candidates we want i liked buttigieg &… 
1837,the bernie bros have a reputation of being racist; of sounding like a cross between magas & buttigieg not good a… 
1838,okay so how come nobody publishes the actual vote count for super tuesday how many votes did biden get vs sanders… 
1839,"bonus: white men are under attack and so white people should secede also pete buttigieg's ""hate christian tour"" ha… "
1840,"delegate count update coming up on : 

biden 
sanders 
warren 
(bloomberg) 
(buttigieg) 
(klobuc… "
1841, [buttigieg watching the fight go down] 
1842,buttigieg you mother fucker 
1843, people should have listened to black women from the start i told my friends/family early on we basi… 
1844,after super tuesday joe biden should consider pete buttigieg for vp | the star 
1845, honestly why is she still in buttigieg had better numbers and he dropped out already
1846, mitt romney secretary of state; pete buttigieg secretary of defense [as long as we're reaching]
1847, _ _jpg _snow… 
1848,moore calls out kobuchar and buttigieg: 'could not even go more hours' newsweek has been ups… 
1849,going live in five biden blackberries connect to port of norfolk with hunter biden buttigieg gonter and mr tomahawk
1850,for purposes of historical trending a periodic update of presidential ca primary %'s (candidates above %) over th… 
1851, it’s not abnormal for a candidate that drops out to endorse another candidate not seeing… 
1852,"“the real super tuesday winner was pete buttigieg

he is everything that ever made america great”

"
1853,_jodi he's going to have to answer for his record you're about to find o… 
1854,omg if biden gets the nomination and picks buttigieg as his vp can you imagine the vp debate openly gay candidat… 
1855," how did early voting work out for buttigieg voters klobuchar steyer 

folks wanted… "
1856,"""we praise buttigieg today for reminding us of something all too often lacking in today’s politics he did not be… "
1857,when he lost ia he did not have the class to concede but attacked everyone because the people did not support him… 
1858, same here i was all in with pete buttigieg but he's not going to be the nominee and frankl… 
1859, oh yes very correct the guy who is neckandneck with biden should endorse the… 
1860,"🇺🇸 
demoncraps can not win unless the fix is in and supertuesday the fix was in for biden… "
1861,but it also sorta freaks me out that pete buttigieg is younger than me
1862, if i tell you to choose one out of five ite… 
1863, i heard one for buttigieg after he threw in the towel
1864,after super tuesday joe biden should consider pete buttigieg for vp via 
1865,"this is how pete buttigieg’s dramatic exit from the presidential race impacted super tuesday 

teampetebiden… "
1866, latest delegate count ( needed to win) suggests a close race with a slight edge to vp biden there a… 
1867, _crat_ here is mayor pete's jfk center award winning essay about how… 
1868, oh for sure but like i put the odds of a biden war solidly below the odds of a buttigieg war
1869,"they want to forget a foodless frog
pete buttigieg has fortelled a dialogue
they want to hate a cloddy guilty
who… "
1870,joe biden helped pete buttigieg kill my dog
1871,basically they become a wash because they are under certain circumstances evenly distributed to the remaining can… 
1872,joe biden is not an actual candidate he’s buttigieg klobuchar bloomberg pelosi and clinton stuffed in a trench… 
1873,loving all these “pete buttigieg was so important/terrific/historic/good for the party/country” articles that every… 
1874, golfer scottpiercy posts homophobic meme about pete buttigieg reveals he’s a qanon follower… 
1875,“he put country above party by putting party above himself””the true winner of super tuesday was ⁦… 
1876,peterealized the primary goal — not giving trump four more years — was an existential nightmare that made his ow… 
1877,_boossy do not know if that's what the outcome they are looking for but i'm sure bernie will be edged out co… 
1878, yet biden got the buttigieg endorsement
1879, it landed with me in a big way and helped me better understand my own frustrations with how some queer… 
1880, a list that does not include pete buttigieg who took a grenade to save biden a hero to many to b… 
1881, joe got the votes without an organization bc of buttigieg and amy voters it’s not that difficult to s… 
1882, though he could pick buttigieg for historic cred and still have a white guy ticket
1883,"biden to buttigieg: i never say this but you remind me of my deceased son [however] 
guy benson "
1884,pete buttigieg won with % of the vote in piscataquis maine in an election after he had dropped out of the race
1885,"demented donnie has taken is idiocy to new heights

trump says buttigieg and klobuchar 'should be impeached' for m… "
1886, stacey abramson elizabeth warren pete buttigieg all fine choices
1887," bloombergout
warren can’t win her home state
buttigiegout
sandersbeing ra… "
1888, problem is bias pundits make out anybody not a leftist equals centrist biden is far d… 
1889,"mayor pete buttigieg’s run was proof that america can and does evolve toward goodness 

"
1890, this is very true but worth mentioning that the media for the most part sets their own agenda they intentio… 
1891,golfer who made homophobic jibe at pete buttigieg makes apology so meagre he shouldn’t have bothered 
1892,neither klobuchar or buttigieg was my top choice in the end but if we had ranked voting in this country i would h… 
1893, would it it surprise you to learn that the same insiders who lured klobuchar buttigieg bloomberg and st… 
1894, omg this is so true he is such a good decent guy he was my nd pick after bernie sand… 
1895,yes all of this is her fault 🙄 where were you when people were saying the same shit about bernie in if the ro… 
1896, the same man who wants pete buttigieg impeached their stupidity has no bounds
1897,_ yeah like go back a week or so and i'd have told you that sanders was likely to cement his lead on st… 
1898,"biden and sanders may have similar delegate counts once all the votes are done being counted

but when you add b… "
1899,what happens to early votes already cast for klobuchar and buttigieg 
1900, the worst thing is trump's recent calling out dems for 'rigging' it against sanders is a totally ju… 
1901, marlene is buttigieg i do not make the rules
1902,for americans who are too lazy to do their own research (yet blindly support ukraine because they are told to by bo… 
1903,a few months ago that candidate was warren then buttigieg then bloomberg now the narrative bubble is biden’s resurgence /
1904, and the lead is even bigger considering bloomberg buttigieg and klobuchar’s delegates will likely… 
1905, i'm a fan of biden always have been i like buttigieg but harris can fuck right off after t… 
1906,"_acumen i do not know who 'they"" are in your head but it was msm that stirred shit a… "
1907,"hiligaynon tagalog english charlot you can sit down

pete buttigieg go ahead "
1908,they’re not gonna keep putting buttigieg’s name on ballots are they like they’re not gonna let people vote for s… 
1909,joe biden will have a tough choice in choosing a running mate should he prevail klobuchar has a front seat but s… 
1910,"""pete buttigieg faced too many obstacles to win the democratic nomination in his first national race but his remar… "
1911,i do not blame people for voting however they decided is best but so many people did not know about this delegate thi… 
1912,"in my case i objected to a selfdescribed 'socialist' describing buttigieg (who i can not stand) as a ""rat fuck"" or… "
1913," teampeteforjoe
teampeteforever teampete
teamjoe makes sense to me "
1914,_bob candidates as kojima bosses buttigieg = vamp biden = the end cory booker = vulcan raven tom steyer = revolver ocelot
1915,any of the other centrists that were in the race (excluding bloomberg and gabbard) would have been a better option… 
1916,oooohhh mayor cheat ⁦⁩ and sleepy ⁦⁩ playing footsie under the covers 
1917, both klobuchar & buttigieg grassroots legions spun on dimes to help bring that vote in for biden on tu… 
1918," ""the real super tuesday winner was pete buttigieg he is everything that has ever made america great""

teampetejoe"
1919, i find the number of comments on here saying they will not vote for biden because ber… 
1920,it was not the establishment what about all the data saying people decided their votes in the last few days tied to… 
1921,"""quid pro quo"" offers buttigieg undisclosed spot in administration via "
1922, this year they are getting all the people who split the biden vote to quit(klobucharbutt… 
1923, i'm surprise she lasted this long i was thinking after buttigieg and klobuchar through… 
1924,imagine voting for biden just because he was obama’s vp can’t relate has made trash trade deals wanted to go to… 
1925,joe biden offered pete buttigieg a job in his administration and may have broken the law doing so… 
1926, i'm thankful for pete buttigieg as black gay guy
1927,so let's say all % of klobuchar's voters go to biden and half of buttigieg's go to bernie (there's some indicatio… 
1928,if people vote for warren because they want her to represent them then that's good if people vote for tulsi bec… 
1929, well buttigieg and klobuchar and bloomberg are giving biden theirs so it would make… 
1930, _love_ don’t read this then: 
1931, two of his former democratic rivals amy kl… 
1932, here kamala first choice klobuchar second choice loved buttigieg but thought he needed more experience 
1933, the reporting since the results of south carolina suggests that harry reid talked to klobuchar and o… 
1934,i cannot stand that video of celine dion saying peter buttigieg
1935,"he’s the only one who will be
and he’s already got great people to support him: obama bloomberg buttigieg klobu… "
1936, the most viable d candidatenot as extreme as bernie more mental cognition than sanders more experience… 
1937, it should not be anyone currently in senate as much as i would love to see harris or klobuchar we n… 
1938, _jpg _snow… 
1939,the only reason he won is because warren stayed in the race to siphon votes from sanders and buttigieg and klobucha… 
1940,"_hundred he could probably use the leverage to nudge a few assets up and bank another billion dollars
"
1941, are you sure that wasn’t buttigieg
1942,i had lunch today with some friends no one out of the people at the table voted for biden in nh buttigieg amy… 
1943,"one of my favorite moments during this whole process

something i noticed: the only person on the stage who applau… "
1944,if ranked choice had been available my list of the top six would've been: yang warren klobuchar but… 
1945,it's also what i worried about with buttigieg because people are still homophobic (tho i worried about it a bit l… 
1946,trump calls for pete buttigieg and amy klobuchar to be 'impeached' for endorsing biden—does not seem to realize that… 
1947," presidential election news update🗞:
here's what happens to the dropouts' delegates
election news… "
1948, _outrage no those that manufacture the drama the news cycles from blo… 
1949, which buttigieg told you i only trust buddy
1950,after super tuesday joe biden should consider pete buttigieg for vp via 
1951, pb&j — pete buttigieg and joe ☝️ amiright
1952,joe biden offered pete buttigieg a job in his administration and may have broken the law doing so | news and polit… 
1953, i'm wondering the same thing i feel really strongly too that the klobachur and buttigieg were waiting t… 
1954,"""pete buttigieg was a good decent man""

fuck this got me crying again
teampete 
 "
1955,"📣 new podcast ""super tuesday: who will emerge victorious"" on america buttigieg coronavirus… "
1956," i believe biden gave him a great deal: ""buy me and get buttigieg and klobuchar for free"" notmeus"
1957, about a year ago 
1958, _ this is not about sanders rallying around biden was a terrible mistake centrists coul… 
1959, this is why cnn is backing up biden you need a middle man to groom the oth… 
1960, _ as i noted on my own feed buttigieg was righ… 
1961,"i love this piece made me smile a lot🥰🥰
teampete 

after super tuesday joe biden should consider pete buttigi… "
1962, polling shows % of warren voters’ nd choice is a moderate (buttigieg or bi… 
1963,"when you say ""they"" do you mean voters i wanted harris or buttigieg but they did not make the cut and i do not blam… "
1964," it's wrong to automatically assume that votes for a will go to c but if you want to go that route:

in mo… "
1965,"in tiny loving county texas (which has all of voters) the democratic primary worked out to:

* sanders … "
1966,so bloomberg is predicted to get delegates warren is at and even buttigieg is getting delegate follow me t… 
1967, apparently not i think the purity testing and unearned hostility towards… 
1968, the colorado democratic party is saying that bloomberg is not eligible for statewide delegates due to his susp… 
1969,"🇺🇸usa democratic primary :

where we stand right now day after supertuesday :

biden won states and is ri… "
1970,icymi sc lede: gavin jackson is joined by the associated press' meg kinnard and the state's maayan schechter to d… 
1971,this only matters if you think there's going to be a contested convention we're still early in the delegate count… 
1972,i didn’t think that i would ever need to know how to spell kornacki or how to say buttigieg 
1973,lmao my mom called me to tell me that she’s sorry to hear that buttigieg dropped out 
1974,"after super tuesday joe biden should consider pete buttigieg for vp

teampetebiden teampete iamalwaysteampete… "
1975,"mike bloomberg had a disastrous super tuesday that ultimately spelled the end of his campaign

but he didn’t come… "
1976,"this is election fraud sanctioned by 

"
1977,"stole this from the trentonian:
pete buttigieg was a good decent man
he saw no need to raise his voice let alone… "
1978,veepsweeps it's highly unlikely biden would tap buttigieg as his running mate while he would attract younger vote… 
1979,"editorial: why the pete buttigieg campaign was so important 

teampetebiden teampete iamalwaysteampete… "
1980,is this about pete buttigieg 
1981, there are great reasons to vote for sanders and biden (and buttigieg) but there were people voting fo… 
1982,"the republicans like to go for the low blow pun intended 

"
1983, in the past several months i've considered sanders warren and even the initially progressive but… 
1984,that being saidneither buttigieg nor klobuchar dropped out from a place of total weakness it was sort of a surp… 
1985,joe biden offered pete buttigieg a job in his administration and may have broken the law doing so 
1986,“and let’s make america great again for all who want it” biden bellows from the lectern winking at chasten buttigieg thinking he’s pete
1987,"no my friend

it’s just people doing what they believe is best for the nation—
by either voting or suspending the… "
1988, no he is not buttigieg ran in the democratic party as that is what i thought i saw
1989,new: bloomberg klobuchar and buttigieg have all called it quits — but not before winning delegates what happens t… 
1990, buttigieg and klobuchar and bloomberg dropped out *after getting delegates* and are endorsing biden it… 
1991, so is who gave air time for buttigieg klobuchar's drop out speech biden an… 
1992,trump is right for once buttigieg and klobuchar dropped out to unite behind biden but warren did not do the same… 
1993, now i am surely going for joe hope he picks buttigieg for vp and harris for… 
1994, who will the delegates amassed by buttigieg bloomberg klobuchar vote for on the st ballot at the c… 
1995, utah didn’t turn their backs on him biden’s rise was very unexpected though i honestly… 
1996, _willow lol i’ll insult voters if i want voters voted for trump las… 
1997," i saw a possible top three breakdowns:
% sanders
% biden & buttigieg
% klobuchar
liz is a progres… "
1998, i like liz i do not think he ever endorsed joe but it is whatev… 
1999,_gorgeous _enesi this entire thread was started bc she said above “… 
2000, i’d love to see elizabeth for vp she would be a great asset for joe but she’d be a terrific sec of… 
2001,i finally got my history teacher to respect me but subsequently showed him that video of biden eating pete buttigieg
2002,pete buttigieg announced that he was dropping out of the presidential race he would have been the first mille… 
2003,"bernie deserves lgbtq support and i am proud that we are giving him that support 

i am almost in tears of joy now… "
2004," 🙋🏻‍♀️that’s me

i’m an supporter who decided to vote for biden after the sou… "
2005,so i have seen some reporting that obama called before he dropped out a buttigieg told me that obam… 
2006, omg you do realize buttigieg biden klobuchar and bloomberg were all running on virtually the sam… 
2007,some day we're going to find out that the rifle buttigieg was posing with was an airsoft with the orange tip remove… 
2008, by these standards not voting for bernie is antisemitic you’re a homophobe for not supporting buttigieg… 
2009,my guess from this given how buttigieg and klobuchar’s suspension impacted biden is that a warren drop would not… 
2010,from quinnipac poll in jan nd choice by candidate () we can see that about % of warren s… 
2011, the reason why so many candidates dropped suddenly and endorsed biden before super tuesday instead… 
2012, um that's % of votes that would have gone to biden (including buttigieg and klobuchar voters) so hard to see your point
2013," raising money from donors under the guise of being a ""veterans group"" while operating as a simple partis… "
2014, my first choice is biden/harris second is biden/buttigieg i think warren would be great in biden’… 
2015,why did bloomberg o'rourke back biden top % buttigieg and klobuchar backs biden their campaigns funded by top… 
2016, take the blinkers off petr buttigieg took the ideals of the gnd and tu… 
2017,“pete buttigieg’s candidacy meant a lot to lgbtq christians like me” via 
2018, if i were biden i'd ask warren harris buttigieg and klobuchar in that order and take the first yes i got
2019,🚨please somebody call a waaaaambulance 
2020,@_freespeechman the latest poll showed that the nd choice of % of buttigieg supporters was bern… 
2021, agreed if it’s a biden/buttigieg ticket
2022, i really wonder how super tuesday would have turned out if buttigieg and klobuchar were out earlier a l… 
2023," no she did not
her attacks were mostly directed against buttig… "
2024, nope the gulf between the progressives and centrist democrats is real bernie should have ran as… 
2025, as a bernie supporter i have received my fair share of threats the problem is not onesi… 
2026, pete buttigieg attacked warren saying she couldn’t pay for her healthcare then she dro… 
2027,_polls _zazueta this is outdated not all of the buttigieg and klobuchar supporters would go to biden
2028, not really true when he (and other candidate… 
2029, buttigieg dropped out for lack of black support and him a vp pick will inspire black folks to the po… 
2030, cuz like who gives a fuck about klobuchar… 
2031, what he is saying is a true but democrats want us to come together when the… 
2032,notice how dems' b & women candidates are certified autocrats willing to stomp on civil liberty protections afford… 
2033, democrats did not vote for joe biden as much as they voted against bernie sanders and buttigieg… 
2034,just got back from the porch time for a buttigieg to get out of my house
2035, and i will no longer watch she and msnbc have lost many fans because of her obvious distain for pete buttigieg
2036,buttigieg the first openly gay presidential candidate was hated by the left why | aaron hicklin 
2037, i'm just wondering why even put buttigieg in there when biden already said he thinks… 
2038,_polls this poll is a week old and two of the candidates in it have dropped out i really… 
2039, i guess it's more like i literally never heard anyone mention liking biden in my real life like eve… 
2040, like liz is ok but even she has backtracked on the most important issue… 
2041, lots of variables for bernie's loss mostly his late entry and the superdelegate mar… 
2042,“ told his supporters sunday ‘at its best politics can lift us up it is not just policymaking it… 
2043, never too soon to support peter paul montgomery buttigieg for president of the united states teampeteforever
2044, there’s a strong argument to be made for pete buttigieg though the narrative that “it’s gotta be a p… 
2045,_sloth we out here fighting the buttigieg heresy
2046,"buttigieg leaves mark as gay candidate secures future in politics 

teampetebiden teampete iamalwaysteampete… "
