,text
738," sanders still has a shot we cannot write him off as yet 

also its not j… "
739,the corona virus spreading bernie sanders wants everyone to have access to free or adorable health care and you… 
740, _uhc literally nobody is saying this people are saying sanders received a lower share of the… 
741,"sanders spoke with warren over the phone today and says ""she will make her own decision in her own time"""
742,_indie if politicians wanted us all to vote we’d make it a national holiday it would have happened a… 
743, bernie sanders supporters can’t accept the fact that twitter isn’t real life younger peo… 
744,harsh but true was march the day on which the sanders movement shattered if so sanders may not even m… 
745, right now sanders is on msnbc dishing crap about biden and then says he… 
746, mr sanders tell me does your plan include you you are a millionaire so are you going to spare some of… 
747," i've been a clear sanders supporter but i'm not blind to his weak support of older african american voters 
… "
748," ah right
i remember last election when
""in several key states — pennsy… "
749,the venom that is bernie sanders attacking joe biden completely ignoring senator warren & simultaneously demanding… 
750, anyone who calls themself a christian and refuses to support president trump has little to no spiritual… 
751,sanders said he spoke to warren on the phone today and that he will “respect the time and space that she needs to m… 
752,i’ll accept “warren should have dropped out before super tuesday to avoid splitting the progressive vote” as a legi… 
753,"*yesterday at sanders hq*

""ok bernie its time to unleash some hell against the guy who took our rightful place i… "
754, narrator: it was solid analysis 
755,_coleman there is no establishment and sanders has no friends wake up
756,"sanders: ""does anyone seriously believe that a president backed by the corporate world is going to bring about the… "
757,"new: sanders says he has spoke to warren on the phone this morning about the campaign: ""we did speak on the phone a… "
758, he won on a technicality and got less actual votes than sanders he was a… 
759, sorry kenny you do not know what you're talking about here sanders had no chance of beating trump if… 
760, warren's path was/is to argue for her agenda support sanders take a role in his admin and run in … 
761,just heard sanders spouted his crazy garbage he can not win and will lose to jack ass trump his program is more r… 
762, wait for it the hussein will endorse sanders
763, one last thing the president does not make law that's up to congress if sanders style p… 
764,bernie sanders is a pathetic human being
765,sanders is trying badger joe all because the people choose biden over him
766, true but unfortunately i and many others are not really clear on how sanders is plann… 
767,sanders calls warren an excellent senator who has run a strong campaign “she will make her own decision on her own time”
768, why are you showing a sanders press conference
769, yeah we got a toxic cell wandering around our ranks it's fucking obnoxious if it's any consolation th… 
770, this is the wallstreetbailout the question is why did sanders not vote for this bill whi… 
771,ironically that is the only ticket i can see beating trump in november if biden becomes the nominee he will nee… 
772,miles sanders top fantasy back in 
773,the only conceivable reason i can think of for why is still in the race is because she made a deal w/… 
774,according to sanders joe biden’s ‘record’ or what he says it is is apparently the only serious issue sanders’s… 
775,i found this info with little effort it’s good to have concerns but please do some research before spreading your… 
776,_tor ikr why would the media compare sanders to nazis it's crazy the venom against sander… 
777, all true about biden yet sanders can not defend anything as he has done nothing in years… 
778,this is a no no for all left wing pinko's venezuela is a great example how to go from a successful democracy to a… 
779,can we please just have a sanders/warren ticket pretty please
780,from the some people never learn files ladies and gentlemen: bernie sanders doing his quadrennial cosplay as a dem… 
781, sanders would be an even greater challenge politically and yet he got so many votes i suspect it‘s that o… 
782, please endorse sanders ❤️
783, you know sanders is not a democrat right why should the democrat 'esta… 
784,i swear to god if we end up with the mad tangerine again because bernieorbust bros will not vote if sanders doesn… 
785, i agree “bernie or bust” turns many people off before you know it we gonna end up with “bernie or… 
786, staying in the campaign will not help you achieve what you want to achieve stocks up today is not because… 
787, biden stood beside one of the most beloved america's president he will win because he knows how it w… 
788,bernie sanders stop implying you are not a part of the establishment you have been paid by the taxpayers for ove… 
789, sanders cant win a dem primary using trump tactics
790, voting for trump or not voting (which can be the same thing) is voting for the opposite of bernie i… 
791,"""i know i've attacked and tokenized the first black president over and over again and i know black people are upset… "
792,"bernie sanders: ""warren is currently assessing her campaign"""
793,"sanders says warren has ran a ""strong"" campaign and she will ""make her own decision in her own time"""
794,"bernie sanders saying the ""establishment"" voted for biden on super tuesday is a slap in the face to every member of the black community"
795, same as in sanders beats trump in almost all swing states primaries involve being a… 
796,sanders says he spoke with warren on the phone earlier today he's respecting her request to give her time to make… 
797,"""in terms of vitriol online i am disgusted by it"" sanders said"
798, very sweet you think you can win the fix is in and the democrats will never allow sanders to be t… 
799,"what the ""warren is taking votes from sanders"" crowd seems to really be saying is that sanders can not win on his own"
800," _mariotti why would they be pressuring her to drop out when her dropping out helps sanders

y… "
801,news of ap calling maine for biden breaks as sanders starts press conference in sanders won maine over… 
802,"whew

sanders is on now and he's sounding like he's staying in to win it

good

at least he's not surrendering one bit"
803,sanders says he spoke to warren on the phone today and she's still assessing the next move says she should be giv… 
804,"sanders says he talked to warren by phone a couple hours ago and that ""she told me she is assessing her campaign an… "
805,sanders supporters really are special eek 
806, warren says she's assessing her campaign no she is not she (or dem establishment) is making… 
807,"_segers a whole hour of sanders saying ""everyone deserves health care"" and biden responding with ""listen up… "
808,"sanders suggests what every debatewatcher craves: more time on medicareforall 

“maybe we can spend an hour tal… "
809,bernie sanders needs to answer for being in washington for plus years and only authoring seven bills
810,"sen sanders: "" i spoke to sen warren a few hours ago she told me she is assessing her campaign it's important… "
811, these comments are silly why would sanders drop out that makes no sense
812,“i’m disgusted by it” sanders says of his supporters “vitriol” on twitter
813, yeah but most democrats are going to vote democrat you are not trying to win over democrats you're tr… 
814, obama is not the establishment he had to fight est dems as well as gop to get aca passed sanders is… 
815, biden unites sanders and drumpf divide joemomentum
816,sanders asked about people pressuring warren to drop out online: elizabeth warren is a very very excellent senator… 
817, sanders like trump is not about broadening his base he's about firing up the base he… 
818, do not endorse sanders elizabeth do not
819, colonel sanders
820, you can not get an old vote for medicare for all when they already got their own medicare for them… 
821, oh yea hilarys last run for the potus is a great example for bernie sanders of how he s… 
822,sanders on warren: “she will make her own decision in her own time” 
823,per npr story this morning black voters views align closest w sanders but they’re more likely to vote biden becau… 
824, well i guess trump isn’t business as usual but if that’s what you want then that’s… 
825," shaun
where did rachel say ""bernie sanders"" or ""to stop bernie""
yo… "
826, i hope you realize that your lying often insulting berniebros twitter feed these past few months have… 
827, just a few weeks ago bloomberg's campaign was pushing for everyone to quickly drop out so he co… 
828, i'm beginning to think that the bernie bros are a feature and not a bug of bernie sander… 
829, sanders starting to get on my last nerve
830,would either biden or sanders run for a second term if they were to become president in their s cnews
831,_katyal who’s to blame here sanders is ahead because of young people immigrants ()trump and republicans wi… 
832, she should absolutely do it drop out; and go one way or the other let her supporters know that she eit… 
833, warren vp would be awesome i think at this point she kinda has to drop and hopefully support… 
834, i mean it’s probably all about perspective but in denmark we would consider sanders to be a liberal h… 
835, what about warren is she a democrat can you three major policy differences between warren… 
836," he laughs at the double bird response

""true waitwhat was that last bit"" paul asks"
837, some of them had very sound reasons to endorse bloomberg no mystery why some frontliners like max… 
838, bernie sanders is like the bad guy i encountered one time i tweet and instantly become a world renowned thinkfluencer
839, … 
840," the results from tonight reveal how much the americans don’t want b sanders and that’s all 
bid… "
841, sanders is acting very trumpy
842,bernie sanders is the first man i ever gave money to
843, really why is sanders performing below his numbers
844, i agree with both of y'all but i want to point out that warren is the one that could actual… 
845, delegates still have not been awarded in california sanders can easily close the gap when their reporting is finished
846,bernie sanders speaking now about how is supported by corporate money joe biden was so low on funds tha… 
847, bernie sanders
848,"bernie sander says he talked to elizabeth warren today and that she told him she was ""assessing"" her campaign he a… "
849, nonevent there is no way bernie sanders will ever beat donald trump
850,__robbins while i wish it woulda been warren she’s also the youngest candidate rn so when biden is… 
851, then don’t vote for sanders self professed socialist & communist russia loves bernie
852,bernie sanders is claiming he is doing something no one has ever done before obama literally won in with youn… 
853, if bernie would not have run a second time progressives would have had a chance with warren she's a va… 
854, for real cruz dropped out the first week of may in ' just let them state their positi… 
855,here goes sanders again with his onetrack mind though healthcare is important a president has also to deal wit… 
856, _karma _jodi … 
857, sanders went full trump during that press conference he hasn’t learned a goddamn thing from his losses
858,bernie sanders said the campaign is about “whose side are you on” well that’s what happened last night the peopl… 
859,"bluejays @ rays 
[top rd out]:

pitching change: phoenix sanders replaces trevor richards"
860,sanders is the best ally trump has right now
861, this sanders press conference is giving off strong baghdad bob vibes
862, bernie sanders isn’t for pro/reli
863, sanders is never going to get anything done his “my way or the highway” attitude alienates people
864, everyone who voted warren is awesome unfortunately it was not even close for her in most states ev… 
865,sanders emphasizing his antitrade credentials seems like a bad idea in the primary he'll discover that dems have… 
866, do you accept that it was actual… 
867,"sanders says what he's trying to do is ""unprecedented"" acknowledges it's a challenge: ""we have not done as well i… "
868, you got sucked into their malicious deception that there c… 
869,bernie sanders wins california 
870,if you've been hurt by sanders supporters before in your community on twitter i understand but please know so ma… 
871,it's blowing my mind that no one is mentioning the more delegates from california that are about to be awarded to sanders
872,"_ you're right 🥂
hope to god we're both wrong but the signs are not encouraging i doubt sanders is… "
873,_matrix_ixi what has bernie sanders ever gotten passed in congress or… 
874, how can we coalesce if you already started pointing fingers and poppin collars smh wow so t… 
875,white earth band of ojibwe tribal council in minnesota endorses bernie sanders for president … 
876,vermont senator bernie sanders won the california primary with more than delegates up for grabs sanders consi… 
877, sanders lying like no tomorrow right now he is a fools fool how do they not see through his propaganda
878,sanders said he spoke to warren a few hours ago and she is still assessing what to do
879, he's plagiarizing bernie sanders that's why
880,"“this will be the day” – the landing blog by joanna sanders
 "
881,"sanders says of speaking with : ""yes we did speak on the phone a few hours ago sen warren told me that… "
882,wow please use this in an ad biden speaks cogently & positively about sanders’ message amazing he w… 
883,bernie bro’s at it again then they wonder why warren/harris/clinton supporters don’t switch over to sanders like… 
884, it’s a win win for liberals biden wins great trump wins at least it’s not sanders
885,sanders did not say whether or not he has asked for warren’s support
886,vote for me i’m cernie sanders 
887, i bet that pocahontas is going to endorse comandante sanders
888, after he was attacked at the debate by sanders
889, sanders position with cuba is like me saying that we have to admit that h… 
890,two television news networks one has bernie sanders listed as a democrat and the other has him listed as an indepe… 
891," can you please define what “show me a winning coalition” looks like

you literally tweeted yesterday tha… "
892,new: bernie sanders says he spoke with elizabeth warren earlier today and that she told him she is still assessing her campaign
893, i want her to ride it out to the debate because pointed out that otherwise the dem debate is bi… 
894,wow bernie on live tv throwing a full blown fit reminiscent of sanders should have run as an independent
895,“the american people have got to understand that this is a conflict about ideas about a record about a vision for… 
896," _moderson joe biden has a stutter

gopgaslighting gopcorruptionovercountry gopcomplicittraitors"
897,bernie sanders says he spoke on phone with elizabeth warren a few hours ago he says she told him she's assessing h… 
898, _hague_icc to be clear i don’t think anyone is saying “all bernie supporte… 
899,this is really pissing me off sanders is using a “press conference “to trash joe biden’s policies & past votes he… 
900,“the borg might think that by building a shield around biden and ignoring his obvious shortcomings they have a cha… 
901,"who i’d like to see elected over trump:
 elizabeth warren 
 bernie sanders 
 joe biden 
 any democrat with… "
902,"here's my theory on bernie sanders and why the berniebro phenomenon mirrors magahats so closely:

bernie sanders i… "
903,sanders is speaking and i cannot listen reading his scripted talk he is the bookend to trump so wrapped up in hi… 
904, sky news leaves live news to repeat old news berney sanders news conference is on 
905,im content with a biden/sanders ticket elections forwhatitsworth forwhatsatstake
906, … 
907,it's game on says college pollster chris borick in a protracted bidensanders race pennsylvania's la… 
908, do not start make excuses for sanders because he is a terrible candidate for democrats with or without warren supporters
909,"sanders says he spoke to a few hours ago and she is ""reassessing"" her campaign and needs time and space to make her decision"
910,hey biden sanders on tv news conference live trashing your entire political record he says hes your friend and h… 
911, stop whining your supposed youth supporters maxed at ÷ of total voter turnout in ma more like ÷ i… 
912,_not i also believe that sanders wo… 
913,teacher dissing bernie sanders girl i started listening to clc my ass is not listening
914,sanders on tv crying and lying but that's what he does after he bashes joe for min he then says we all have to… 
915, how willfully ignorant are you being about the shit that chris matthews was saying about sanders
916,assuming biden or sanders is the democratic nominee the last democratic nominee who is currently older than the ne… 
917, sanders continues to be just a horrible disappointing human being and i say that even preferring him to biden
918,"anybody but sanders are the real winners

downwithbernie anybodybutsanders"
919,sanders says he spoke to elizabeth warren earlier today and says she has not made any decisions about whether to end her campaign
920, however i might guess that more warren voters would go for sanders than biden but then again would some… 
921, sanders should drop out turn the fight against trump
922,bernie sanders is a cancer
923, i believe that sanders is correct
924, people don’t believe in bernie sanders wtf has that arrogant sob ever done to earn their confidence litt… 
925,i can drive i'm with the love of my life my guitar rig is like dollars from completion bernie sanders is go… 
926, i wonder why that is come onare you blind or just pretending to be sanders is going against the ent… 
927, bernie sanders is a turn off the only way i will vote for him is if he wins the nom
928, is anyone suspicious of trump being nice to sanders or warrencould it be fearhmmm biden wil… 
929,“the american people have got to understand that this is a conflict about ideas about a record about a vision for… 
930,pressure on warren if she drops out she risks allowing sanders to win if she stays in it becomes clear that she i… 
931,and by the way another seismic shift in the race *could* happen biden is only up by delegates and a sanders… 
932,"former prisoner alleges bernie sanders told him 'i do not know what's so wrong' with cuba
hey bernie lets rephrase… "
933, sanders: future
934," sanders is on tv right now and really sounds like a poor loser he is putting out 
 falsehoods he soun… "
935, hmmmmjoe who never got close to sniffing a victory in previous attempts an overnight pe… 
936, narrator: young voter turnout was not high 
937, i would take up your concerns with symone sanders
938,astonishingnoone could predictagainst all the oddsagainst expectations perhaps you should question it's va… 
939, sanders utah is a red state
940,_ both of sanders' fumbles were in the same game that might be why it felt like he fumbled a lot lost one of those
941,these math skills are the only reason why bernie sanders and the “eat the rich” people exist 
942,_ill _christman sure and super tuesday showed that sanders does *not* have the ability to… 
943, democracy is not designed to be some kind of jazz improv session write me a damn concerto where e… 
944,this means a lot more delegates for sanders 
945, sanders has been in his speeches and in the debates it did not get covered though maybe… 
946,biden and sanders are going to suppress the white vote liberallogic
947,"biden has hailed a return to ""decency"" sanders' ""joe is decent but"" phrasing here probably is not an accident "
948, lmaoooooo that's not what sanders argued he argued that superdel… 
949," her supporters overlap with sanders and she is the second choice of many of his supporters
she needs to s… "
950, exactly like really sanders is a whiner 🙄
951, that's what that post was about though that somehow warren burning his campaign t… 
952, stick with trump then that's the choice sand… 
953, are you kidding brady with that elite backfield elite te and sanders/goodwin… 
954," as though all of warren's supporters would have switched to sanders

its laughable 

they're using… "
955, and yet they overwhelmingly rejected sanders
956, i voted biden but definitely feel like sanders should be the one to drop out and endorse wa… 
957," john lewis ""i've met biden i've never met sanders"""
958,bernie sanders embraces obama for the first time in new ad cnn malliard
959,in burlington sanders says he spoke on the phone with today and said she told him she was assessing her… 
960,cenk uygur melts down after watching bernie sanders lose super tuesday via 
961,_milan and yeah same voted sanders then hillary
962,news: sanders says that he spoke with warren today she told him what we know which is that she's assessing path forward
963, to support biden so that sanders doesn’t win but there is no chance biden will be able to debate tru… 
964, stuff like this is why a lot of people can not stand sanders's campaign including people who like his i… 
965," yup it's not hard: do not use the word ""socialist"" and do not rave about how wonderful castro/cu… "
966,after biden’s super tuesday surge sanders campaign faces questions about africanamerican support | democracy now 
967, i wish i had a magic ball i wish warren and sanders would run on a joint ticket their combined stren… 
968,_in_america or some of us have been showing up marching and fighting for literally decades w… 
969,"sanders says warren told him she is assessing and hasn’t made any decisions yet 

"
970, i’m sure warren thinks she’s going to complicate that sanders needs to cite his far superior suppor… 
971,"while sanders is saying biden needs to explain his votes ""for"" things i would have to ask sanders why it appears he's against everything"
972,bloomberg slams sanders over stance on aipac you do not count bloomers
973,sanders says he's spoken to who has not made any decisions at this point about her campaign
974,big: per sanders elizabeth warren is assessing her campaign she has not made a decision yet though he says
975, if you have cancer your goal isn’t to run a marathon it’s to get rid of cancer this election is… 
976,breaking: bernie sanders and elizabeth warren spoke on the phone earlier today she told him that she has not made… 
977, and /s of them beat sanders
978,“the american people have got to understand that this is a conflict about ideas about a record about a vision for… 
979,sanders says he has had a phone call with warren and will let her decide her next step
980,"continuing the criticism from competitors about sanders it is his way or the highway for an ""independent"" he… "
981,warren and sanders spoke on the phone “a few hours ago” according to sanders he urges ”respect” for warren while… 
982, given that all these are corporatesponsored they will certainly prefer… 
983, i feel like although sanders supporters seem the loudest and most passionate the numbers just aren’… 
984,i’m not going to be in ohio for the primary and i already filled out my absentee vote for warren and brenna did sa… 
985, he was supposed blow biden out of the water he failed and lost states he won last time aro… 
986,bernie sanders: i’ll be honest with you we haven’t done as well in getting young people to vote he says that will… 
987,"""i do not think he'd be our strongest nominee"" hillary clinton bashes bernie sanders on super tuesday (video)… "
988,elizabeth warren and bloomberg never had a chance of winning they were literally here to cut sanders votes in half… 
989,perhaps warren has lost support due to reversing course on ma and pacs lowball attacks at sanders and slightly l… 
990,nor can i cite a singe example in which actually led a consensus or negotiated a difficult compromi… 
991, well we have more than half the delegates to go sanders is on bidens heels we can still win this
992," ""so what if i am you're just gonna make fun of me"" corr mutters barely audible"
993,bernie sanders press conference is just his same ol stump speech desperate people are just mean to bs go joe
994,sanders says he spoke to liz warren by phone today she's reassessing her campaign and he wants to give her space to make her own choices
995," _hennessey ""require another seismic shift in the race"" = warren dropping and endorsing sanders a… "
996, sanders says he spoke to elizabeth warren a few hours ago and said that she is assessing her options and that… 
997,sanders confirms that he spoke on the phone with warren earlier today
998,just now during bernie sanders appearance before the media claims corporations fueled vote against him last night… 
999, sanders would have rolled over onto his back
1000, disagree about its cunning too clumsy and obvious by half bound to alienate sanders' own hardcore s… 
1001, the establishment rigged this biden by starting with white statesbowing team sanders on all… 
1002,new sanders says he spoke with a few hours ago but respects her “time and space” to make a decision going forward
1003,news: sanders says he spoke to warren and she said she is assessing her campaign and she has not made any decisions… 
1004,"sanders says he and warren spoke and that she's ""assessing her campaign"" and ""she has not made any decisions"" at th… "
1005, we voters could care less about what happened years ago people and times change if sanders keeps… 
1006,which presidential candidate has the most annoying celebrity supporters 
1007," that puts the lie to accusations that sanders' voting bloc is too whi—

oh"
1008, sanders’s campaign surrogates and propaganda arm at tyt lied through their t… 
1009,"voters' secondchoice candidates show a race that is still fluid 
a reminder that sanders i… "
1010, flu virus has mutated into two or three different ones one affecting democrats the other affectin… 
1011,"some things never change icymi the st or nd time around

flashback: when bernie sanders agreed the american d… "
1012, i tend to agree despite the fact every campaign's supporters have been shitty to me at some point racis… 
1013, it’s obviously most americans don’t believe in bernie sanders policy’… 
1014,"oldie but goodie

bernie sanders when asked about reparations says there are 'better ways' to help people than 'wri… "
1015," breaking news: symone ""mammy"" sanders has been signed by the baltimore ravens at linebacker to replace ray 'the coon' lewis"
1016,sanders says he spoke to on the phone a few hrs ago she told him she’s “assessing” her campaign and he re… 
1017,bruh bernie sanders is live on t w i t c h 
1018,"""whereas sanders vs biden was perhaps a test of the direction of the jews the more pressing and urgent question a… "
1019, so i like sanders and warren pretty well (i prefer sanders) but progressive voters need to rally behind sa… 
1020,sanders says he spoke with elizabeth warren a few hours ago and she said she is evaluating her options
1021,_milan i want warren will happily vote sanders but it will kill me to vote for biden but yeah of course i’… 
1022, apparently record low levels of young adults voting this will probably be a lesson to anyone w… 
1023,bernie sanders is flailing when he could be quieting the rage for his losses this is why we don’t need another grouchy old man
1024, if miles sanders is given touches in he is dalvin cook/aaron jones the thing that worries… 
1025, bernie is preparing joe for those trump ads once again sanders and his cronies are looking to und… 
1026, bernie sanders did not disclose that russians were helping him he was asked about it and patheticall… 
1027,the grievances coming from sanders and the consistent victimization are his most negative traits sanders continue… 
1028,"sanders also said he did not want the campaign to ""degenerate"" into a ""trumptype effort"" of personal attacks "
1029, jake is like: i want auston matthews to cum in my mouth while bernie sanders watches
1030,sanders doing what he does best diving the country 
1031, not really look at the map sanders is done
1032, it is well known bernie does well with indies this is not the first poll… 
1033,hey idaho friends please go vote on march for the presidential primary you have plenty of time to do research… 
1034,"_ and sanders can not even beat biden 

what states does sanders win that biden doesnt"
1035,sanders won aa community big time i missed that
1036,sanders says his campaign brings voice to the voiceless he says it's a different kind of campaign compared to bide… 
1037,"bernie sanders is rebounding

you heard me

the reduction of the field makes this a focused debate between two ca… "
1038,sen sanders & supporters: accountability for your own choices is a real thing if you can not manage it you're in a cult
1039, sanders is playing his hand without visiontrump not biden
1040, the data i’ve seen has put warren supporters about on bidensanders i think an enthusiastic warr… 
1041,i might fuck around and donate monthly to bernie sanders
1042, supporters or bots at this point sanders took a lot of delegates in california and took… 
1043, it's insane that cnn and msnbc refuse to call california for sanders at this point they are deliberately… 
1044, not me while i would like a yang presidency i’m fine with sanders joe will get eaten up by trump
1045,"sanders admits that he needs to do more work in getting more young people into the process

sanders says he is doi… "
1046, what’s your take on the argument that normie dems liking joe so if sanders goes full negative it backfires… 
1047,sanders says he spoke with warren today no decisions made
1048, my second choice after warren was biden i've never understood the appeal of an old sixties… 
1049,the democratic establishment is trying to crush bernie sanders but it hasn’t stopped him press feedly
1050, watch it live now or anytime on demand here 
1051, i think the challenge is not so much that it turns people off as that it does not resonate w… 
1052,bernie sanders press conference is sad and makes him no different from the man in the wh no good bernie
1053,absolutely baffles me how bernie sanders policies are seen as ‘extreme left’ in the us but in the uk literally no o… 
1054, bernie needs to just worry about his campaign nobody wants what bernie sanders is selling
1055,the strokes released a bernie sanders tee and i’m living for it 
1056, this was not a *slip and fall* sanders probably passed out from his ongoing… 
1057," bernie's not here for his followers; he's leaching off of america's youth whom we've lost right now 
he… "
1058,"here is the article

"
1059, how is bernie going to win if the young people do not want to get out and vote or we will be stuck only… 
1060, while i'll continue to vote democrats i can not like your tweet because i just do not like sanders
1061,breaking: biden/sanders or sanders/biden it doesn’t matter this is what it will take to unify americans
1062,sanders strategy of relying on young voters in the primary was fool's gold it did not work for obama outside of iow… 
1063,"this is why we need medicareforall
no more premiums
no more copayments
no more deductibles
no more medica… "
1064, i do not care about the gop of course they were going to do tha… 
1065,then there were two: sanders wins california with latinx support as biden sweeps southern black vote | democracy no… 
1066, if i’ve said it once i’ve said it a zillion times : we need bernie sanders
1067,sanders floats the idea of an hourlong debate on health care with biden
1068, well there are actually significant differences between the private sector and the publ… 
1069, bernie sanders just chatting streamer
1070,"sanders: ""joe and i have a very different voting record joe and i have a very different vision for the future of t… "
1071,genuinely sad to see so many (not all) warren stans treating politics like a game and popularity contest sure her… 
1072, please get your brightest minds on it to respond to sanders' misrepresentation of your record c'mon joe… 
1073,"“i like joe joe is a decent guy"" bernie sanders says ""i do not want this campaign to degenerate into a trump typ… "
1074,"delegate count after super tuesday : 

clinton
sanders

delegate count after super tuesday : 

bide… "
1075,the stock market was more afraid of bernie sanders than the corona viruspay attention socialists
1076,who in their right mind would want a dirty lying communist like bernie sanders to be anywhere near the presidency it's mind boggling
1077,bernie sanders does not look happy right now in this press conference doubt him attacking biden on stuff from the… 
1078,sanders said he spoke to warren a few hours ago
1079, sanders people have always been rude just like him i hope that biden wins the nomination
1080," and they're trying to claim it's warren who has ""bad political instincts"" iiiimmmmm gonna go with sanders instead on that"
1081,_ bernie made the new rules and now cries about it camp sanders urged republicans to vot… 
1082,in a case of déjà vu has been trumped on super tuesday by a party favorite that has no platform or… 
1083,"""if you do not want to be one of us you do not deserve to lead us"" democrat operative jessica tarlov goes off on s… "
1084, we can get it now now that it will be sanders and biden on the debate stage
1085, the entire tweet exchange does not even mention sanders you just invented o… 
1086, if people under more than % would have shown up to support charle… 
1087, i went from warren to biden in the car on the way to vote definitely more for biden than sanders who wa… 
1088,maine called for biden after close battle with sanders 
1089, i want the bastard gone stacie i am voting blue no matter who did you get a sense t… 
1090,all he did was attack biden sanders just doesn’t learn does he he doesn’t give a damn about party unity
1091, i've been a green party member from followed sanders into the democratic… 
1092,"trump pelosi biden schumer et al r all of the oligarchicfew vs the democratic many 

pelosi hates trump oh… "
1093,this bernie sanders irritates me sha
1094,_e_alcala and she a women racist in sanders won ok by pts iirc over clinton but biden beat him by… 
1095,deion sanders announces hbcu nfl draft combine in miami via 
1096,_greco this is a joke bernie sanders has been a washington insider senator living off the public dole for… 
1097,asked about black voters sanders says he does not have a problem because he won california
1098, flu virus has mutated into two or three different ones one affecting democrats the other affecting sand… 
1099,"bernie sanders is a goddamn traitorous fiend this is despicable it’s cruel it’s antiamerican

this man cannot… "
1100, % understandable sanders i think is the embodiment of people who do not understand the constitut… 
1101, yep i turned it off sanders is an a
1102, for god's sake the last three democratic nominees have all faced much much worse than sanders has (admitte… 
1103,sanders looks to keep race close with biden 
1104,sanders looks to keep race close with biden 
1105, biden has no policies except that he is not sanders if he is candidate he needs t… 
1106,sanders looks to keep race close with biden 
1107,sanders looks to keep race close with biden 
1108, biden won yesterday; because he spoke to the voters hearts he showed his humanity & compassion & empat… 
1109,sanders looks to keep race close with biden 
1110,sanders says he spoke with elizabeth warren on the phone a few hours ago 
1111,"""if you look at people of color in general"" sanders says of the ca primary ""we won that big time"""
1112,bernie sanders is on tv talking about “nafter”
1113, after yesterday’s debacle don’t expect too much we lost a number of those states sanders… 
1114, exhausted do not care about either of these people held my nose while voting hope sanders crashes… 
1115,wow bernie sanders (bs) is full of bs i cannot believe any american would listen to this shit
1116,_sherer expect her to endorse sanders after she's made it so he has no chance of winning
1117,"already 😂😂😂😂😂

 democratic primary turns into a bidensanders race los angeles times "
1118, sanders people did not show up to vote you want to be mad be mad at them
1119,interesting admission from sanders: have we been as successful as we'd have wanted to in bringing in younger voters… 
1120,sanders says “we’re doing better” when asked about his lack of africanamerican support
1121,_ip i think people thought sanders had a legitimate shot to win the presidency for a week
1122,can’t we just have a warren / sanders administration
1123, dear god no i'll vote for anything with a d after it's name if i have to even sanders but obama j… 
1124, every word of bernie sanders is a lie he complains about the things trump is doing for the people… 
1125,sanders: “of course i’m disappointedwhat we are trying to do is unprecedented”
1126,sanders is acting as if he knows exactly how bad yesterday was for his campaign 
1127,woah woah woah did not i just hear like a week ago bernie sanders say in an interview with that he… 
1128,okay we get it you’re just a hour sanders ad but christ try not to act like trump isn’t the real foe
1129,"""i do not want a negative campaign""

bernie sanders after spending minutes making bad faith attacks on joe biden"
1130,_beer_dude receipt on the bernie voter claim… 
1131,majority whip jim clyburn: sanders never courted my endorsement via 
1132,"among favorite of pete's rules of the road: ""discipline"" regardless if you are pro or against sanders: when sander… "
1133,cnews it's biden then for some reason sanders does not get the african american vote
1134,@_selenejade (/) is effectively closed if she does endorse sanders i will be thrilled and i hope she does i’ve… 
1135, all of them however regardless of how i feel about joe biden and bernie sanders is still a socialist
1136,"""like chavez & trump’s movements sanders’ revolution is fundamentally illiberal it's based on the idea that the s… "
1137,_segovia warren could drop out endorse bernie and declare holy war against biden and that still would not gu… 
1138, sanders argued the same thing in you're attacking warren for then he tweets out this… 
1139,why are people from cawest coast getting sick dieingwell there libscare about anyone sleeping on the sidewalk an… 
1140,“have we been as successful as i had hoped at bringing young people in no we have not” sanders says at presser j… 
1141,"asking the question: ""does bernie sanders have to win michigan"" is a ""horserace"" question sanders is asking us… "
1142,"_renner in all but the most superficial sense obama was more ""more of the same"" than sanders would be"
1143,"a socialist won california in our primary i can not take that corny ass state seriously moving forward 😂

credi… "
1144,seems like warren would be a unifying option for both biden and sanders supporters but what do i know
1145, _sw her age is the only downside i can think of nina's youth is an advantage for… 
1146,"bernie sanders delvers important points re: the rest of the primary race:

 the media must stop denigrating the… "
1147," two thoughts: you do know that sanders has been a part of the dc establishment for over years right
a… "
1148,if warren drops out the sanders campaign should not assume her supporters will flock to bernie they appear to be… 
1149, you bring up a good question though: why are so many people so opposed to sand… 
1150,_tim stop blaming others and crying victim you lost because sanders is a horrible candidate period
1151, depense on what you are judging his success in harming trump* is obvious as are his hits against sander… 
1152,"elderly loser hippie michael moore using fear to whip up flagging support for his bro bernie:
"
1153, how the fact that sanders is rigid and uncompromising is a source of pride among… 
1154, socialism is the biggest sanders negative issueno counting his lies about the republican party
1155,bernie sanders just ain’t it biden sucks but sanders and his cult following are only splitting the party and causi… 
1156,sanders is calling for a debate faceoff with biden hmmm
1157,"campaign platforms based solely on recent campainging:
biden: ""nothing is going toyou knowthe thing""

sander… "
1158,not even being political but i could watch symone sanders tackle vegans forever
1159, did not bernie sanders try to primary the first black president of the united states why is he using him now
1160,i’m attending bernie sanders for michigan’s event “rally in detroit with bernie sanders” – sign up now to join me 
1161, she’s being told to stay in to stop bernie sanders
1162, clyburn has a lot of influence if sande… 
1163,"so how is this not being a ""shill"" "
