,text
411,nah rose voted klobuchar and the rest voted bloomberg lowkey 
412,i am seeking an explanation as to why pete buttigieg amy klobuchar and mike bloomberg decided to endorse biden li… 
413, if he had conceded mn to klobuchar instead of shutting down her rally she would have stayed in th… 
414,here's what happens to the dropouts' delegates politico 
415," harris is first choice klobuchar second we need a woman as vp in 
votebluenomatterwho"
416,amy klobuchar is most like
417,"_ like

there is pretty strong evidence of intense behind the scenes pressure to get klobuch… "
418,minnesota residents proved when they voted for amy klobuchar and ilhan omar that they have no concern for safety… 
419, warren biden harris and klobuchar have/had plans to get us closer to the goal without alienating people
420,_bernie ouchthat had to hurt like when klobuchar backed biden after warren co… 
421,_bill have you not heard the dnc pressured bloomberg to resign this in turn helps b… 
422,"[] klobuchar quits they all endorse biden ""who is q"" trends on tw via "
423, and he got support from klobuchar buttigieg and bloomberg all who have problematic records with black people
424, he’s insecure & weak in every way the dnc & deepstate have certainly intervened with buttigieg & klobu… 
425, _ worse yes but he'd have still won big in the south look at ho… 
426,this is spot on the idea that there is some kind of concerted « establishment » conspiracy is luducrous and actual… 
427,"keep in mind buttigieg & klobuchar have ""suspended"" their campaigns so as not to release their delegates to sanders… "
428, i generally don’t like people saying “don’t vote for x they don’t have a chance to win” but after b… 
429,klobuchar buttigieg end campaigns back biden ahead of super tuesday 
430, add biden + klobuchar + pete's numbers together to get an idea how many warren voters now have biden as n… 
431,how much money do you think klobuchar and mayor pete made when they endorsed biden look at biden’s face he knows… 
432,i would absolutely prefer harris or klobuchar but i’d welcome booker too 
433," amy klobuchar

no one likes hillary"
434, to be fair bloomberg took more votes from biden than warren took from sanders both candidates had at lea… 
435, *american patriot amy klobuchar she gets all the respect for doing t… 
436,in all the excitement surrounding her presidential candidacy senator klobuchar never got back to me on what she th… 
437," this is the tree instead of the forest

biden obviously reached out to get klobuchar and pete to drop ou… "
438, and you don’t think there were back room phone calls/deals telling buttigieg and klobuc… 
439, polling at the end of feb showed that % of warren's supporters had sanders as a nd choice % biden… 
440, _europe go to hell and i’m not eating chinese food either
441,"the media talking about biden winning mn without spending money

he had klobuchar's endorsement like "
442,"_fisher golly
so buttigieg klobuchar and o'rourke all no longer have fre… "
443, it’s always warren’s fault it’s definitely not the moderates bu… 
444, better to be a person who knows the inner workingsstrong strong backgroundi’m pro harris or klobuchar
445,a inside look at how amy klobuchar decided to exit the race w/ & 
446, but still not enough i’m not saying klobuchar is a bad choice just not a slam dunk my indepe… 
447, they do this every time wth every candidate sanders klobuchar or buttigieg woldn’t look better
448, well said warren is a huge part of the democratic corrupt establishment the dnc told buttigieg… 
449, sanders and warren don’t speak warren would help biden pick up some progressives but so would stacey… 
450, i like klobuchar but i really think he needs to pick kamala harris
451,"some good vp candidates on this list if i had to pick from this list i'd go with kamala harris 

if joe wants to… "
452, warren chewed up warren klobuchar sanders & bloomberg that i ca… 
453, whilst it may seem like it second choice polling suggests otherwise the split amongst warren support… 
454, (also i havent yet done the delegate math) the problem biden did really… 
455,she’s discovered by aam there’s nothing she can do it speaks to her in a cacophony of voices the sounds of butti… 
456, do you think klobuchar buttigieg beto and bloomberg shouldn’t have ended their campaign and e… 
457, but even if we assume buttigieg klobuchar and undecideds are proportion… 
458, agreed merely on the fact that warren… 
459,_jollett she torpedoed her own campaign flip flopped on medicare for all made up a lie about bernie being a… 
460, he is going to get crushed not only on his trump will call… 
461, morning consult shows bernie has a plurality of % with for biden … 
462,they seem great just like you amyklobuchar klomentum klobuchar 
463, _marc biden can lead the ticket a strong woman can enforce it harris or… 
464,_mitchell _kanefield the impeachment work raised her profile and obama wasn’t in congress lo… 
465, you voted for kavanaugh despite his outrageous attacks on the clintons and sen klobuchar during his… 
466, she might wait to pull a buttigieg/klobuchar and wait until a day or two before the next batch of primaries
467, very good but i’m thinking harris attorney general & klobuchar as vp
468, if bloomberg/buttigieg/klobuchar hadn’t dropped out sanders would have cleaned house o… 
469," slim lead as of today noon est:

biden: 
sanders: 
wa… "
470, tge klobuchar campaign has just sent us a gross of throwing staplers pete's people sent a pallet of h… 
471,i've had plenty to say about coverage lately but this story was exceedingly well done really somethi… 
472, tbph there were several i really liked the … 
473,_scotus as independent i believe the best democratic candidate for potus was klobuchar not warren mayb… 
474, that's why biden's vp pick will be more important than ever harris / booker / klobuchar / buttige… 
475,_ consolidation was already happening after sc momentum was already clear bu… 
476,it’s unfortunate to see the primary revert to being between two white men but it’s interesting that biden isn’t be… 
477, thank you for your service to the people of america and to the constitution senator amy klobuchar and… 
478,_ricej do not you think that this is more rightly the property of buttigieg after all he gave u… 
479, she’s actually asking him challenging questions and he is answering quite civilly (he’s quit… 
480,_taster harris the candidate unable to answer questions about her ag past and pol… 
481, nor did he say anything when kavanaugh quoted the same biblical reference during his sarcastic and d… 
482, yeah that’s something i like about klobuchar even though i’m to the left of her in an ideal world whe… 
483, huh i wonder why you think she shouldn’t endorse i assume you felt that buttigieg and klobuch… 
484,"number of “wasted” super tuesday ballots so far (votes cast for candidates who dropped out before yesterday): 

but… "
485, she brings nothing to the table as vp can not even bring her state joe needs midwest klobuchar
486, but like buttigieg started to the left of beto and finished to the right of klobuchar in a… 
487, do not really think this applies in this situation here biden managed to get buttigieg klobuchar bloomb… 
488,_i_she some people who would have voted for klobuchar and buttigieg were now faced with biden vs san… 
489, when you are relying for o’rourke klobuchar buttigieg and bloomberg to get you the dn… 
490," will you stop
the only reason you won delegates you got is because on cue buttigieg a… "
491,not klobuchar 
492, news reported that biden went to warren and ask her to stay in the race so he could stop sanders bid… 
493, __gaviria but you're referri… 
494,my twitter is full of dreamers who wanted everyone to have healthcare my facebook is full of realists who wanted a… 
495, you need serious mental health help you are completely deranged or just so incredibly stupid get… 
496," but 
he can not take more than max dem senators out o… "
497, that's their mo they were pretty arrogant in thinking they'd run away with it after winni… 
498, elizabeth warren should have done the same as klobuchar and mayor pete before super tuesdayshe… 
499,"to recap: buttigieg klobuchar o’rourke and bloomberg all endorse biden: no problem

warren the one candidate w… "
500," to recap: buttigieg klobuchar o’rourke and bloomberg all endorse biden: no problem

warren… "
501,"it was manufacturedconsent that

mainstreamcorporatemedia orchestrated

for biden to get votes on super tuesday… "
502,fifth he's smart very smart he can be trusted to swim the waters of running for vp without gaffes that's sign… 
503,"dream:
warren/harris: potus
warren/harris: vpotus
w/h pick: chief of staff
w/h pick: treasury
klobuchar: ag
obama/h… "
504, seriously and do not forget amy klobuchar who made a huge difference for biden had raised much less t… 
505, i do not speak for everyone but i say rigged because buttigieg and klobuchar dropping o… 
506," dream:
warren/harris: potus
warren/harris: vpotus
castro: chief of staff (or hud director)
w/h pick:… "
507, then klobuchar is the choice although kamela pete stacey and beto would all be better emergency presidents
508,and they would be kamala harris elizabeth warren and amy klobuchar pretty please 
509, i don’t know about warren smartest she was the ml fav broke badly drifted to third in the earl… 
510, if you really wanted someone to restore values you would hav voted for biden i ha… 
511, i do not see them pairing well as much as i like her i was wondering if there are any governors i could… 
512, exactly let's completely deny agency to biden voters buttigieg and klobuchar forced them not to vo… 
513,"billy gunn is pete
hbk is klobuchar
xpac is beto

omar is hall
aoc is nash
america’s working class is hogan

every… "
514,quote: overall the lastminute withdrawals by klobuchar and former south bend indiana mayor pete buttigieg alon… 
515, val demings/ stacy abrams /amy klobuchar too many excellent choices hopefully all will be in the administration
516, all it unfortunately took was the mainstream media to comply to biden’s rightwing polic… 
517, no experience in case of emergencyharris warren and klobuchar are great choices
518, i know and feel you want to endorse bernie but you can not you're doing what's best for… 
519, bernie should endorse ilhan omar for senate from minnesota against klobuchar and the primary opponent o… 
520," his ""better opponents"" are the ones who took the votes he got in it was largely buttigieg in iowa… "
521, unfortunately the price buttigieg klobuchar harris sold out for will neve… 
522, i was actually supporting klobuchar def not voting for the abominable orange bloat pig
523,all this time because although she did not always go as far as i wanted her to her entire platform was miles bette… 
524, why don’t you (or anybody else for that matter) challenge sanders when he laments that the “establishm… 
525,"_resists do not be all klobuchar about it
try being mandela"
526, mn loves you my great senator amy klobuchar thank you
527, … 
528, oh dear i was hoping for at least klobuchar
529,something i just noticed i have not seen any warren supporters out here ragging on amy klobuchar for betraying eli… 
530,honestly this i was in camp klobuchar but if not for trump warren would have gotten a longer look from me super… 
531, _jeneration i *love* white women who frame black teens and then later prevent them from atten… 
532,i mean amy klobuchar posted a thank you to her family just now & it was immediately flooded by berniebros leaving her hatemessages
533, biden running or until drops out and supports him then klobuchar dr… 
534, and maybe you guys should be focusing more of your salt… 
535, i feel the same way about amy klobuchar
536, i’m not so sure about that i voted for warren but bernie was my last choice when klobuchar buttigieg a… 
537, … 
538,god seriously can not believe that bernie considers pete and klobuchar to be part of the establishment just because… 
539, what a coincidence buttigieg and klobuchar drop out the weekend before super tuesday and they bot… 
540,_twit wonder if bernie regrets holding rallies in minnesota and mass… 
541,it seems pretty convenient that buttigieg and klobuchar drop out the day before supertuesday and endorse biden… 
542, sen klobuchar you are a class act great senator now we can’t spare you in the senate
543,i'm not a trump supporter but this person speaks the truth same as the timing of the withdrawals of klobuc… 
544,"buttigieg and klobuchar couldn’t stop attacking each other at the nevada debate 
votebluenomatterwho"
545,"in this authors opinion joe biden should pick for vice president
 he gives her credit for throwing b… "
546," 
 emphasizing his initials unmitigated bs he has been in elected office longer than klobucha… "
547, klobuchar would be better
548,naw my friend predicts stacey abrams me thinks amy klobuchar() 
549, biden/klobuchar trump's worst nightmare
550, this is not counting klobuchar and pete lol if the centrists were combined the way everyone th… 
551, this from the man who used to kiss up to bloomberg poor he's afraid that with bl… 
552, wow it's like a pattern i did same first biden then got familiar with candidates & loved buttigie… 
553,i miss klobuchar's thicc ass 🥺🥺🥺😩😩😩😔😔😔
554," are we really giving _bloomberg_ credit for this

what exactly did _he_ do 

i'd put him in l… "
555,whatever its so hard (& sad) to believe that we started out with so many wonderful qualified diverse candidates (h… 
556, please pick klobuchar over harris no it's not a race thing it's a likability thing har… 
557,_white_ i said this the night buttigieg and klobuchar dropped out i posted warnings & some people attackwd… 
558, joe biden is far to the right of not only sanders but also centrists like pete & klobuchar
559,_ghost_rat why isn’t amy klobuchar in this poll she single handily won minnesota for joe biden by dropping ou… 
560, so what is ew isn’t as nobl… 
561,maybe next time she should run a coherent campaign where she doesn’t run straight to the left doesn’t lie about ev… 
562,"well amy klobuchar climbed up on her box in the democratic debates and claimed to always support roe v wade
when a… "
563, biden always knew he had it once the elections got to south carolina the sup… 
564, tbh i've become more ambivalent about abrams and feel she might be overrated she has a p… 
565,not to be mean or anything but why hasn’t amy klobuchar dropped out yet i don’t even hear anyone talk about her ever
566,i donated to beto’s campaign then castro’s and eventually klobuchar’s all dropped out scared to donate to bide… 
567,_kanefield i don’t know how to answer i think harris or abrams would be awesome and are younger warren has b… 
568, i will miss klobuchar and her jokes
569, _jollett maybe there should not have been such a rush to clear klobuchar out of th… 
570, big thing was klobuchar and buttigieg dropping out right before the election the narrative… 
571, it's a lot to ask someone to drop out after the first contests especially given how small they are b… 
572,borthe odds on a contested convention by the way only percent chance of that now so it's too bad i was kind… 
573, the dnc being terrified of bernie and pressuring buttigieg and klobuchar to drop out before… 
574,lastminute klobuchar endorsement helped put biden over the top in minnesota 
575," the question you have to ask is not ""why are these people behaving this way"" you have to take another step… "
576, if biden wins picking a progressive like abrams and warren would be a significant step towards unify… 
577, pissed off great women in the primary now it’s down to two musty old white men warren/klobuchar… 
578, obama likely had a lot to do with klobuchar and pete bac… 
579, amy klobuchar dropping out the night before and flying down to texas to endorse him really helped a… 
580," clyburn's endorsement helped prop him up in sc where he was already leading

once he won t… "
581, i would not have voted fir klobuchar harris nor gabbard their actual voices were shaky on the s… 
582, these two events were separated by less than hours amy klobuchar this article was p… 
583, and amy klobuchar should soon become the next dem leader in the senate
584, i wanted to vote for harris or klobuchar i voted for hillary last time i want the most qualified can… 
585,_kasyanova perhaps soon of course it made a big difference for klobuchar/buttigie… 
586, that seems very much like what swallwell harris booker klobuchar bloomberg and more have said 😉
587,the rest of amy klobuchar's hotdish is not just fyi 
588," the mainstream media are the ones deliberately homitting to mention that : ""considering the amount of mo… "
589,the timing of mayor pete & klobuchar dropping out and endorsing biden in conjunction with warren staying in and tak… 
590, klobuchar and patrick are disaster choices by the way it should almost definitely be a woman and mu… 
591, atm bernie is roughly delegates ahead of biden in cali meaning that biden being the best candidate… 
592, after biden's win in sc and buttigieg and klo… 
593," joe biden was chosen by obama because he is lying moron
his comeback was fuled by a ti… "
594,then after that when buttigieg dropped out he gained another percent then when klobuchar dropped out he gai… 
595, brilliant is as brilliant does if we were looking at a warren or klobuchar presidency i m… 
596, so explain the klobuchar/warren people i've seen (i'm a policy person… 
597,me being a realist: warren's gonna support biden in hopes that her agendas have a better chance of actually being… 
598,"_ for an economics guy that's pretty looney math

) warren and sanders may have similar ideals but pull ve… "
599,one of the many wild things about the nyt doing their weird double endorsement was the idea that amy klobuchar woul… 
600, not entirely and it’s unfair to point to one candidate and exclude the others… 
601, i hope you become the next vice president biden/klobuchar
602, omg for a minute i thought this was making fun of klobuchar whatabuchar
603,_amene the bloomberg people were classy and i teared up for them when they chanted usa i was a late decider… 
604," mixed

you had a pretty even split of nd choices being sanders or klobuchar back when those polls were being done"
605,stacey abrams can not win the presidency of an elementary school pta election amy klobuchar would make a better… 
606,do not want to make the same mistake then speak out constantly against the proact before it does the same thing to… 
607,can someone please make a voltron/captain planet meme with amy klobuchar pete buttigieg mike bloomberg and warre… 
608,"democratic candidates 🇺🇸

joe biden: delegates 
bernie sanders: delegates
elizabeth warren: delegates… "
609,well after getting up on her box in the democratic debates amy klobuchar claimed she would always support roe v wad… 
610,wow it’s been exciting encouraging and fun from the best speech joe biden has ever given to jim clyburn to th… 
611, elizabeth warren and amy klobuchar have vastly different ideologies so you would… 
612,check out this cartoon via 
613, amy klobuchar () or stacey abrams ()
614,@_vforvendetta i don’t think she’s necessarily worse than a klobuchar or buttigieg i guess but i wasn’t considering… 
615,this fucking guy he picking kamala or klobuchar or can an asian get in that bitch sometime thx 
616," _sacrebleu if harris or klobuchar — no problem: her successor will be named by a democrat governor
howe… "
617, so yeah current preferred nd choice is most likely bide… 
618, harris abrams klobuchar or demings
619,what role did the dnc play in buttigieg klobuchar bloomberg and now warren all dropping out within a couple days of each other
620, if you want to talk about the allegations he was under… 
621," nobody won iowa throw it away

nh happened before sc colorado was the most h… "
622, my take: beto abrams pete too unproven and untested none has even won a major ele… 
623, _charlie the amount of momentum gained by those endorsements are enormous just… 
624,if biden gets the nomination this trump presidency is brought to you by: klobuchar buttigieg bloomberg biden ob… 
625,i will never forgive that buzzfeed/capitalization of feminism era for allowing white women to act this way lmf… 
626," i like the ""pulling together"" thing it's absolutely necessary to beat trump & it's kinda heartwarmi… "
627, not klobuchar her caustic temperament is not what's needed
628,'the door is open come on in' sanders says to buttigieg and klobuchar supporters as centrists line up behind bide… 
629,_ghost_rat any klobuchar would be good too
630," crooked are klobuchar; bloomberg & wall street pete 
they are deluded & shameful"
631,bernie was labeled as sexist for campaigning in massachusetts and minnesota but biden *beat* warren in massachuset… 
632,elizabeth warren has gotten real desperate lately tbh bernie has her beat on foreign policy and the leftwing eco… 
633, you are a class act amy klobuchar you makes us proud 🇺🇸
634, i'm convinced trump will drop pence in favor of haley at the convention biden's running mate will have… 
635,"like you could minutes on treadmill stfu you slug

"
636, except a… 
637, not to mention early voting is only a valid option if you were sold on your candidate from the get… 
638," on today's podcast this was said more than once ""mayor pete buttigieg and amy klobuchar""
mayor pete rates… "
639,_siskind you talk about gender always which is important but never about political stands and positions klo… 
640,all the mindless buttigieg klobuchar and bloomberg supporters going straight to the joe biden store 
641, absolutely i like the fact that beto buttigieg klobuchar bloomberg all drop out and endorse biden all… 
642, buttigieg and klobuchar already endorsed biden did you miss that completely
643," why are they so crooked; bloomberg; klobuchar 
& wall street pete 
shame on them 🤬"
644," it's a sad reality but bernie's ""multiracial movement"" has been underwhelming biden… "
645,do not get me wrong: i'm glad vice pres biden's the frontrunner (though sen klobuchar was my first choice) and not… 
646,because biden won mn after klobuchar endorsed him 
647,the buttigieg and klobuchar dropouts just prior to super tuesday the obama phone call and joe biden winning late v… 
648,the buttigieg and klobuchar dropouts just prior to super tuesday the obama phone call and joe biden winning late v… 
649,there is no gain on biden’s side in associating with warren if he’s trying to appeal to the msnbc crowd who prefer klobuchar/buttigieg etc
650,if there’s a short list for biden’s vp warren isn’t on it it’s klobuchar beto buttigieg or any number of other… 
651, the real question iswho would win a cage match against trump honestly i’d put my money on klobuchar
652,some pundits think if warren were to quit her voters would move to sanders but polls suggest the result would be… 
653,_e no it was showing… 
654, what is the evidence that klobuchar helped biden a lot what is meant by “a lot” these kinds of statem… 
655,"supporters of
biden
warren
bloomberg
buttigieg 
klobuchar
yang
we will vote for whoever the democratic candidate is… "
656, honestly elizabeth warren although i could live with amy klobuchar
657, _jollett i mean did not you get the sense that something was wrong when dems in h… 
658, what about klobuchar
659,j delany and forget about andrew zimmer and forget about andrew ynag and forget about deval patrick and forget abo… 
660, we didn'… 
661,klobuchar sounds like a cyborg sent from deep space to destroy civilization and turn humans into a slave race
662,kamala harris stacey abrams elizabeth warren or amy klobuchar 
663,'watershed moment': joining warren and sanders centrist democrats klobuchar and buttigieg agree to skipaipac | co… 
664,corporate dems did a really shitty job of helping vice president biden up till now he was not able to run any ads i… 
665,klobuchar: delegates ( states won) [campaign suspended]
666, has klobuchar told him to stop promising pipe dreams
667, anecdotally we planned to vote early for amy klobuchar but kept holding off h and i filled our ba… 
668, amy klobuchar shoukd replace him as minorty leader it’s time
669, he won’t do it although the fallout would be fun i’m hoping for warren klobuchar or harris in that order
670, do not you get the sense that the warren voter is not necessarily a bernie type of idealist are her vot… 
671,the dnc is up to it's dirty tricks again no doubt mayor pete and amy klobuchar were told to end their campaigns an… 
672,we’re glad pence got the memo that he’s canceled we scared him away he must’ve seen how mn unwelcomed klobuchar o… 
673,we can all agree that neither buttigieg nor klobuchar could have ever been president just based on their last names alone right just yuck
674, i'd be good with harris rice abrams klobuchar or warren that stated i think joe would do better… 
675, thank you sen amy klobuchar
676, i have never felt that senator schumer is the best person to be the minority leader if we take back t… 
677, “a memo from the unite the country super pac to donors obtained by politico asserts that the… 
678, minnesota was almost entirely about ground game klobuchar gave her network over to biden like it… 
679, that would be a slap in the face to the black voters that revived his campaign rememb… 
680, not as desperate as the mossad agent is to shut him up especially on the very real conspiracy a… 
681, klobuchar sounds like a good bet
682, just last week joe biden said he was arrested with nelson mandela in south africa duri… 
683, lol a memo from the unite the country super pac to donors obtained… 
684, _teggart _burgos als… 
685, wrong it was the dnc with their coup the decided who they wanted as candidate then orc… 
686, it’s both for me i wouldn’t vote for a woman simply because she’s a woman (klobuchar for eg)… 
687, let’s be honest that’s not what she’s implying i’ve seen her other tweets she’s su… 
688,lastminute klobuchar endorsement helped put biden over the top in minnesota 
689, … 
690, the same people who had been fishing for a hillary surrogate ever since gillibrand desisted (and klobuchar… 
691,we're mad about this is because obama did not just lie about his populism now in he's undermining a true pop… 
692, _orange i do not think it will be two men i think klobuchar althoug… 
693, bloomberg did the same thing to bidenbuttigieg and klobuchar didn’t help any either
694, i mailed in along with my entire rural northern minnesota township we have an interesting voting tot… 
695,"

what the fuck"
696, _ktwitt i have no idea why klobuchar supported biden he was the least fit of the 
697, there were a very large who didn’t make up their minds until the very end and wen… 
698,_one their exit was totally suspicious i will never support either one of them aga… 
699, yes including warren harris abrahms (sp) and klobuchar
700, it is jolting having two elderly white men as the two left standing the talent pool was amazing: ka… 
701, the klobuchar with the best chance to be president
702, i think joe biden and amy klobuchar witnessed for the first time on monday night how… 
703,👍 on : joe biden's big win in south carolina spelled the end for buttigieg klobuchar steyer 
704, god he’s literally the worst was actively supporting someone who… 
705,new: the (who had backed klobuchar) ed board announces their endorsement of ahead of the (g… 
706, the gop would find somerhing about anyone bernie and the socialist thing and the heart attack and… 
707, warren had terrible debate after terrible debate she took to long to get started she swung for th… 
708,hmm i initially backed klobuchar and warren not sure if warren is staying in the race though you'd think if i th… 
709,we were just talking about this today does anybody in their right mind think that biden is getting those votes bec… 
710, i think either of those would be smart choices although i’m not sure that stacy would take it i… 
711,"
here's what happens to the dropouts' delegates
"
712,_katyal it will he an improvement if amy klobuchar becomes senate majority leader next year schumer has had h… 
713, at least it's not the one of klobuchar and her ppl dance/flopping into an iowa event that will forever haunt me
714, democrats don’t give a damn about poor people we aren’t dumb enough to believe klobuchar on this or you
715,here is the updated dncfuckery map with klobuchar & bloomberg's removal i'm not replacing it in the thread yet w… 
716, klobuchar threatened her staff also
717, i voted for hillary i love klobuchar but i hate warren
718,sanders inspires and energizes voters as he did in and as fellow populist trump did in warren yang kl… 
719," so no one remembers her disgusting treatment of her staff
"
720, that klobuchar is bland & violently unfunny would fit the tim kaine model
721, if we get to add warren's votes to bernie we get to add bloomberg pete klobuchar and steyer's to biden you lose
722,_rd it's more complex than just woman votes for woman if that'a the case warr… 
723,"how did the polls do as far as picking the winner
/

only misses were mn which had klobuchar who did not run
ma… "
724, they should've gone with klobuchar or left her in she was the most competent of the centrist crew too late now
725, agreedwouldn’t mind klobuchar or warrenor pete
726,_amene just to add if warren endorses bernie few of her followers would go to bernie math would tell bernie's… 
727, warren campaigned in vermont to… 
728, i’m sure that feces residue in your mouth from thos… 
729, i did not see too many getting that excited about klobuchari'd say the issues mostly but it is… 
730,the question now is whether idiot biden has enough money left to buy idontknowwhoiam female warren after he sp… 
731, is there any forecast that can predict what california primary results would have looked like if but… 
732, _s exactly 🙄
733, the anticipation was a better night i don’t think it’s helpful to develop a conspiracy theory involvi… 
734," let’s be clear:
biden trounced bernie with bloomberg buttigieg and klobuchar still having ballots… "
735, warren first choice klobuchar last place
736," i'd love to see warren as vp to represent progressive goals

i have extreme doubts about biden bein… "
737, so basically klobuchar duckworth or baldwin but most likely klobuchar
738, i've been thinking klobuchar will be the vp for the past month too
739, i just wanted a woman president i was all in for harris because i believed in her then i was for warren or klobuchar
740,are they trying to take out bernie will warren come to his rescue will it be sanders/warren vs biden/ klobuch… 
741,no more delegates have been declared since our previous update but here is an estimation how it will look based on… 
742, i did vote for warren in the primary and liked both harris and klobuchar though she had to g… 
743,"the medias favorite candidates pushed upon american people were rejected
ny times' dual dem presidential endorseme… "
744,trump says buttigieg and klobuchar 'should be impeached' for making 'quid pro quo' with biden: 'they made a deal'… 
745, i'm assuming those white voters are all klobuchar's base
746, warren is never going to be anyone's vp that's a nothing job it's why biden did it it'll be klo… 
747, wonder who’s getting more mayor pete/ klobuchar to drop out or warren to stay in
748, harrisklobuchar and warren represent states with dem governors so the governor can appoint a dem rep… 
749, yup deep state democrat establishment lobbyists wall street pharma ukrain… 
750, _mc vp pick also needs to acknowledge electoral math… 
751, the establishment paid off buttigieg & klobuchar biggly to drop out over the weekend bloomberg may have e… 
752,this poll was done before biden won states and was endorsed by klobuchar buttigieg & bloomberg:… 
753, interesting but it's all about the suburban mom this year so i'm betting he goes with a woman kama… 
754, also bill would probably vote klobuchar because he wants her to yell at him
755," math just got worse for ya guy 
biden 
sanders 
warren 
bloomberg 
buttigieg … "
756,i wish the dem part coalesced around klobuchar instead obviously politically disagree with her but love the unhing… 
757, dnc controlling everything and everyone just like they had klobuchar and pete drop out they are making her stay in
758," not all progressives but i’d be happy with warren harris abrams it castro 
taking bets he picks klobuchar or buttigieg"
759, this overstated it biden received endorsements from former candidates it’d be worthwhile to consider t… 
760," texas primary: trump=m votes 
biden + sanders+ bloomberg + warren + bootedgeedge +… "
761, amy klobuchar looked great on paper (in a binder)
762,all i’m saying as a man is that i mean *i guess* gender bias *might* have played a role in the primaries but honest… 
763,klobuchar also an attorney has been a senator long than harris has 
764,here's what happens to the dropouts' delegates 
765, i think bernie stumbled coming out of nevada (cuba etc); add buttigieg & klobuchar; and i t… 
766, warren was my initial choice because she doesn’t look like she’ll keel over but i’m super active in my… 
767,why amy klobuchar's campaign failed &gt; 
768,"since biden promised a black woman as vp

 biden/klobuchar
 … "
769,_r_gray i agree some people were worried about its impact just saying it got many favorable reviews and mounk i… 
770,_bee twitter is not real life my bff since age has zero social media & barely knows klobuchar's name most… 
771, pete klobuchar beto and the establishment trying to stop bernie and change the electorates… 
772,_da klobuchar and pete both fell in line followed by bloomberg today if sanders and warr… 
773, at the unity rally klobuchar set the tone for tuesday as well as the party rallying behind jb then delivered mn
774,yeah rumors are out that biden touting hillary as vp harris as ag beto buttigieg klobuchar yang warren others… 
775,"// pm update
delegate count:

need to win ( allocated)
■biden: 
■sanders: 
■warren: 
■blo… "
776, and i guess you're totally ignoring the votes that bloomberg and steyer took from biden whether they we… 
777,if you saw pete buttigieg amy klobuchar and beto o’rourke suddenly standing behind joe biden and saw elizabeth w… 
778, klobuchar as a vp pick did we learn nothing from tim kaine please throw the thcentury politi… 
779,a slurring trump calls for buttigieg and klobuchar to be impeached for endorsing joe biden via 
780, _vhc kamala or abrams arguably could be strong choices though probably not as helpful in critical b… 
781, i think hillary is far too arrogant to ever run as somebody else's running mate she wanted to be queen h… 
782,_sellers biden/klobuchar does not roll off the tongue as easily but brings in the fly over country where die… 
783,"it was not just bloomberg buttigieg & klobuchar voters swinging to biden by the end 

warren people were fleeing t… "
784,_seal i actually saw that today because i had misplaced the remote control but it was wort… 
785,buttigieg klobuchar and bloomberg are not out they’ve suspended their race they keep the delegates they’ve won… 
786, beto harris warren klobuchar: we need them in the senate biden's got many great democrats from w… 
787, lol yeah klobuchar is well known for her high teamwork rating 🤣🤣🤣
788, she may be more valuable in the senate and she's an east coaster like biden i think klo… 
789,"here's what happens to the dropouts' delegates via 

delegates selected to re… "
790, i voted for hillary i donated to klobuchar i would never support wa… 
791, no she won’t settle we need someone from the midwest like amy klobuchar
792," sam seaborn 

no he needs a veep that can appeal to the sector of voters on the fence 
amy klobuch… "
793,can we just talk about how ridiculous it is that people who dropped out were still on the election ballot how woul… 
794,"[] klobuchar quits they all endorse biden ""who is q"" trends on tw via "
795,"[] klobuchar quits they all endorse biden ""who is q"" trends on tw via "
796,why amy klobuchar's campaign failed > 
797,"at this hour : pm mar 
delegate estimate

biden 
sanders 
warren 
bloomberg 
buttigieg 
klobucha… "
798, very high not to pat myself on the back too muchit's not even close to being overbut i predicted a… 
799,friendly psa: i’ve seen too much reporting in recent days that refers to biden bloomberg and klobuchar as “cente… 
800,_ghost_rat either harris as vp and schiff as ag or klobuchar as vp and harris as ag
801, moderates like him and minnesotans love klobuchar and she endorsed him
802, _crusher do you you keep acting like % is mor… 
803, my guess is klobuchar
804,anyone wanna weigh in amyklobuchar klobuchar abrams biden biden kamala kamalaharris president… 
805,ok nvm i gotta vote for biden cuz i gotta vote for realism also i need a biden/klobuchar ticket
806,"who will joe biden choose to be his vice presidential running mate

kamala harris +
amy klobuchar +
elizabet… "
807, _w_gordon this is why we need you beth in a biden administration — just as you were in the obama… 
808, obama buttigieg klobuchar castro and o'rourke he knows already
809, we need a blue senate biden/klobuchar
810, stop salivating for her departure imagining a klobuchar/buttigieg surge
811," ) im not a progressive so i oppose warrens policies 
) not voting for a woman does not make one a… "
812, _rigel for the record i didn’t think klobuchar was bad she didn… 
813, klobuchar is too moderate to balance the ticket
814, because he has the best chance of defeating trump trump wasn’t looking for dir… 
815,"

i really do like amy klobuchar great energy"
816," also narrative

if sanders klobuchar and buttigieg basically ignore the state a… "
817, they protested many buttigieg events some klobuchar events
818, amy klobuchar and tulsi gabbard are both outspoken pursuing power but they are both likeable figures comp… 
819, yeah i think klobuchar and gabbi are the only candidates who agreed fewer abortions is a good thing (aka… 
820,_nathaniel oh god i forgot about him saying he’d consider a republican he did recently say… 
821, _v_lit warren a… 
822,'we do not have time to correct every error': iowa democrats vote to certify caucus results via 
823, and yet in a primary mailin ballots are not the best method of voting particularly when the field can ch… 
