,text
1573, she fought the good fight she'll be back another day thank you ms warren
1574, what will bernie do when warren endorses biden biden is semi senile
1575,dam if some warren supporters were to join bernies camp rn i’d think it was very girlboss and harmony granger of them 💅🏻
1576, who cares what matt bruenig thinks bottom line is warren has significant support and can’t… 
1577,"""if she can make the case for sanders she'll help build a progressive front against a moneyed and wellorganized m… "
1578, there's still time for me to get delegates if bernie biden and warren drop and endorse me
1579, man i really liked sen warren 
1580,_v berniewarren looking more likely 
1581,okay warren didn’t “deserve” to carry her campaign through super tuesday because of ~how hard she’s worked~ fuck t… 
1582, i don’t think bernie can beat tru… 
1583,"biden needs more delegates
sanders needs more delegates
warren needs more delegates

there are… "
1584,bernie would’ve won : warren edition
1585, totally agree and it isn’t fair all i can say is hrc kamala harris amy k and elizabeth warren… 
1586, look i would understand this claim about warren warren has a… 
1587, i actually view warren and biden to be closer ideologically mostly due to temp… 
1588, his numbers in vermont were much worse than they look at first glance bernie barely broke % () biden… 
1589, yeah i can’t see him doing a second term b… 
1590, dear sen elizabeth warren thank you for a gallant run just a thought maybe like treasury secretary trump… 
1591, with you i hope she is still in the race in may because i would relish voting for warren… 
1592,can bernie & warren link up already 🥺
1593,if warren were a man she’d be joe biden 😭 
1594, progressives crying foul at a political supreme court is rich earl warren william brenn… 
1595, here in illinois i saw the first bernie and warren ads right after more bloomberg ads me thinks she’s staying put
1596, exactly and i hope warren does drop out then those will go to bernie i'm still baffled as to… 
1597, i think a lot warren voters myself included are fed up with being attacked by this rabid base bern… 
1598,_kanefield biden needs to briefly address this and pivot to focus on trump’s core constituency of disaffected… 
1599,yes there’s biden and bernie and elizabeth warren but also what about the smaller races you didn’t even know you… 
1600,if bernie thinks we need more diversity than old white guys he should drop out and let warren lead the progressives 😜
1601, it will ultimately be a mobilized society that leads our countr… 
1602,the problem with this idea is that warren's main constituency affluent collegeeducated professional white women… 
1603,i will not stop supporting her it’s warren til the wheels fall off for me whatever decision is i’ll sup… 
1604,i hate to say it but after watching bernie’s interview w/ maddow i understand why many warren dems can’t vote for… 
1605, perhaps but connie i'm sorry i think that is true for some but there is something about warren a… 
1606, _idesthai do not worry when warren drops out i'm absolutely not voting for sande… 
1607, because giving the nomination to someone who cannot beat trump eventually equates to handing… 
1608, i saw one guy who literally tweeted warren reminded him of his nagging ex wife omfg omfg
1609, thank you i’m happy biden is doing well warren and joe were my top i also agree not… 
1610,given this maddow interview with bs i'm sure they're thinking about this but you have to think maddow is warren'… 
1611,i have no doubt that a bernie/ warren ticket would last days 
1612, both bernie and biden have strengths and weaknesses neither is perfect i try to listen to both i voted for warren
1613, hopefully in years being a woman will not have the same repercussions as the ones suffered by hillary and warren
1614,and yet again it’s “maybe next time ladies”😡 via ⁦⁩ 
1615, also i guess if actually you'd quite like to bomb other countries warren is your gal
1616, joe biden is a decent human being so is bernie both genuinely want to help people and help the coun… 
1617, you may not like it but it's how a lot of people see it a vote for wa… 
1618,"as we do rarely get the true news from mainstream media here are the california results so far:
sanders delegates
biden 
warren "
1619,if anything warren has made many disparaging comments about bernie in the weeks following the two’s split but he… 
1620,if bernie delivered any number of ’s amazing speeches he would have an unbeatable number of delegates right… 
1621,this thread is full of comments from warren supporters who say they will “never back bernie” after “everything he d… 
1622," formidable pairup and unity
if warren and sanders support coalesce its boom… "
1623,i feel the same way ultimately about a vp warren we should be so lucky but we don’t deserve it and we expect a… 
1624, i dont get why a warren suppotter would vote for biden for any o… 
1625,so why the fuck not warren
1626,_editz did i say he biden is better what are you making that up from f… 
1627,for the sake of america and democracy security senator sanders warren should stay in the presidentual race vice… 
1628,breaking news: not wanting warren as president does not by default mean you are against a female president 🙄
1629, someone said he spent m to get degraded by warren and i am ☠️
1630, agree warren has made mistakes but she has massive influence among… 
1631, right now warren has no path to the nomination if she really cared about the policies she pushes being imp… 
1632, _ yup notice too how he claimed he spoke with warren about something… 
1633," why do they feel so entitled to votes
if some voters that are ""gettable"" like warren better and… "
1634," what's the date on those

and we have no reporting… "
1635, that's because sanders fans are by and large assholes that's not my fault and it's sure as hell not… 
1636, my warren vote would have went to biden if she’d dropped out
1637,listen no one has been harder on warren than me i did an entire thread documenting her history and lies now is n… 
1638, yea then this prove warren supporters aren’t progressive s
1639,you know what's funnythere seems to be dueling obama adsbiden and warren have ads with obama praise too 
1640, there were tons in fact the very same people who were callin for him to drop out and support a… 
1641,did misogyny affect warren’s turnout % but these takes are gross oversimplifications bernie fought for progre… 
1642,_samuel bernietards think warren is like sanders for some reason she's clearly for something other… 
1643,guess all those big rallies and thousands of selfies didn’t turn into votes for warren either and her “plan” to win… 
1644, watching all these lefty screed banshees implode then get cancelled by their own trib… 
1645,it’s time for warren and bernie to drop out and back biden to defeat trump we don’t need anymore bernie and bros d… 
1646, mass has a gop governor so warren must remain in the senate because we need a dem senate i’m pulli… 
1647,warren has the chance to unite the left by endorsing sanders she should take it yes
1648, i like warren but dislike sanders i will support biden biden is a likeable man but can not say that about sanders
1649, hello the unroll you asked for: thread by : warren thread ok listen up warren folk if you're… 
1650,after hearing him speak for just s it is so clear that was correct in her description of mike pence dis… 
1651," now that bloomberg is out i think someone will get enough delegates question is ""what… "
1652, joy nicolle was part of the warren erasing & i do not watch her now
1653, warren is the most competent person for the job and i really do not… 
1654, nah it's not a brokered convention is the odds on favorite right now and warren wins a brokered convent… 
1655, _taliaferro well i suppose time will tell i agree the youth need to sho… 
1656,_mtg bernie can if he sees his window to majority closing try to beat the… 
1657," thanks for clarifying saira

since warren is likely out i'm for biden but will vote for bernie… "
1658, elizabeth warren deserves a national platform but she's from a state that b… 
1659, my point is that elizabeth warren probably won’t endorse bernie sanders
1660,blaming warren for eviscerating bloomberg because it ended up helping biden more than sanders is one hell of a hot… 
1661,now warren and biden stans wanna make political fancams we did it first luv xx ✨ bernie 
1662, i agreeexcepti have not quite given up on warren i'm behind her as long as she's in the race
1663,warren reassesses path forward after dismal super tuesday 
1664,@__chimaera _gains _petkanas it would be fantastic if warren would team up with biden it just makes my h… 
1665, i’m an ewarren neverbernie voter i don’t think i’m alone senator warren has every right to follow… 
1666, welcome ❤❤❤ solidarityforever warren bernie
1667, i think bernie has a better chance for winning against trump warren is my first choice… 
1668, if she did it would not be in service to bernie but in service to progressive policie… 
1669, and what does “progressive” warren staying in the race have to do with the system being… 
1670, supposedly he's great at building grassroots support and i see that but also if he has not managed to stop… 
1671, listening to this interview when bernie says that we need more women & diversit… 
1672," nope most warren folks will go for biden
 trump & putin want bernie so no
 can’t get anything do… "
1673,was the democratic primary rigged vox 
1674," we will find out after coronavirus shuts down all air travel across the country

(except for bide… "
1675, see heres the thing your claim is based in bias mine is based in hard numbers the math t… 
1676,_benadel i do not think anyone is seriously saying they're voting for warren because of her gender… 
1677,whenever you said anything about warren other leftists would admonish them for being mean to her and her supporter… 
1678, i would agree with all of this if we didn’t have years left until a massive climate catastrophe… 
1679,i think it would be a mistake for warren to align herself with bernie this is sanders last hurrah and warren has… 
1680,if the sanders camp was smart they'd stop blaming warren for bernie's short comings and start assessing how to bri… 
1681," minithread:

/ 
some suggest bernie’s version of the left is already nuts while warren’s is not"
1682,"who get’s the next hour long with 
warren or biden (women before gentlemen)
biden or warren (alphabetically)"
1683, warren needs to stay in the race
1684, warren would be great however the governor of mass is a republican we need warren in the senate to flip the senate
1685, if warren were a man she would clean up more women need to be in power positions especially the president’s office
1686, actually biden and warren ideology score in voting record is… 
1687,_cubed i would not want warren in a cabinet position i do not think she's an asset i only thought of her as… 
1688,i am going to throw out this prediction: warren will join the revolution by the end of the week and i can’t wait t… 
1689, also the lack of any sense of irony from the bernie camp while demanding that warren uncondition… 
1690,elizabeth warren is the most qualified candidate & she has my support % presidentwarren 
1691,in short fuck any bernie fan who disparages warren for staying in the race be a supporter of the progressive mo… 
1692,i voted for bernie sanders yesterday i also want warren to stay in the race as long as she can she has run a hell… 
1693, _jollett that's the standard line about warren now esp aimed at women funny how misogynoir… 
1694,not so sure warren will endorse bern let's see if she will wield her power what coveted prize will her endorsemen… 
1695, perhaps more vomitinducing to the gop would be a biden/warren ticket w/ president obama as an eventua… 
1696,also elizabeth warren is a fabulous progressive candidate but like everyone else she is not perfect and there i… 
1697,she wants warren to win just cuz she’s a woman 😰
1698, bernie continues to take away warren’s votes she’s a far better candidate and human being and would ac… 
1699, was not aware that al… 
1700,"“nominating a man who says we do not need any fundamental change in this country will not meet this moment"" — eliz… "
1701,jesus the sheer number of dino & gop accounts hyperventilating anger about the idea warren may endorse sanders i… 
1702,"btw i voted for warren 

just figured y’all should know"
1703, just in warren has caused airport shut down they found a tomahawk in her carry on cross my heart
1704, because sanders supporters totally were not attacked by warren stans hell liz went after bernie… 
1705, i would agree that it's about i personally know plenty who had warren first but bernie not as their second
1706, no i also am a warren supporter she drops out its biden we need the house & senate biden will work wi… 
1707,nah she was and so is warren sadly biden will probably win the nomination 
1708,i need them to let speak at the debates so she can call out msm the dnc and elizabeth warren on the… 
1709, that motherfucker dammit i hate him joe needs to get warren now and end bernie’s campaign once and for all
1710,take every joe biden vote percentage in super tuesday and add % of michael bloomberg’s vote to it then take eve… 
1711, i know quite a few women who would have liked to vote for warren but did not like warren's policy positions
1712, um excuse me she wants to be president if you know anything about warren its t… 
1713,i will not accept a bernie/warren ticket
1714, and yes i’d gladly walk the extra mile for warren but i’ve heard that restaurant is closing soon p… 
1715, … 
1716,warren has the best record on economic responsibility & holding wall street accountable 
1717, i admire warren she's brilliant she's ruthless and she was my next choice if anything became of biden… 
1718,im going to stop giving those elizabeth warren white women stans attention and start uplifting the voices of beaut… 
1719,would she i was poised to vote for klobucharsad she dropped out but isn’t it possible that people just don’t… 
1720,how has warren still not dropped she has no path to election she's just a thorn in the progressive side
1721, were i him i’d be storing that anger but in the sense of the realpolitik i think whoever is nomi… 
1722,i don’t care if warren drops out the time for her to drop out was sunday or monday she’s a nonfactor now it’s a… 
1723,“elizabeth warren the smart talented compassionate senator was already invisible right before their eyes l… 
1724,bernie sanders win in california needs to be replicated in other states as well elizabeth warren needs to reflect… 
1725,lol so sad re: liz warren 
1726, the alternative to her progressive policy is some progressive policy i… 
1727,so i just saw bernie on maddow he sounds more like warren than bernie
1728,_br 🤔 nobody believes in warren’s beliefs
1729, looks more like warren had high hopes for super tuesday that did not materialize
1730,lets hope the warren supporters jump to bernie for the rest of this thing
1731,"encerrado:

milwaukee bucks() x ()indiana pacers

mil 📊
giannis antetokounmpo: pts/reb/ast/s… "
1732, the fatigue is real :( i'm currently reduced to throwing matched socks at th… 
1733, warren is a great candidate and i have donated to her but not winning a significant majority in her… 
1734, then why the hell is she talking about some damn warren
1735," say what did elizabeth warren bow out 

anybody"
1736,i look forward to the election because the usual candidates will all be way too old to run flushing warren b… 
1737,i am a warren democrat 
1738, warren is not the system you could argue bernie did the same to her she has a right to run grow u… 
1739,"scrambling 

ilhan omar hints warren should quit democratic race: ‘imagine if the progressives consolidated’… "
1740,warren weighs her options endorsing sanders is probably no ——— don’t know if liz will do it she has backstabb… 
1741,"alright my ca primary ✅
i voted warren but happy with bernie leading the party too not stoked on biden as he… "
1742, everyone going to bernie is already there sanders has terminally alienated anyone who had him as second c… 
1743, i asked for data that shows that warren voters would have gone en masse to sanders and that late breaking… 
1744,"maddow/warren is my dream ticket 😍😍😍

😏"
1745, i believe she can have influence at the convention if she has delegates she should not endorse w… 
1746,thought warren was next but now bloomberg gone
1747, warren's still in the race so
1748, who did you want to run i'm not supposed to post politics during lent but this is more exploratory i… 
1749, ds do not win ga with warren ca already securedabrams
1750, warren supporter now leaning biden here even further after seeing this
1751, most of the warren supporters i know won’t go for bernie regardless we will support biden when we have to
1752, _esq do not expect compromising joe to do thatwarren wouldshed follow your advice o… 
1753, i have many warren supporting friends the majority have posted they’ll go to biden if she drops out
1754," i think she worked on the hillary campaign 

these days as best as i can… "
1755,elizabeth warren does not owe it to anyoneeeee to drop out just say you hate women and go
1756, pick warren for vp
1757, has earned this time while it is a long shot she is literally the… 
1758,i can’t support a sanders warren ticket bernie has the support of the first nations of this country and warren on t… 
1759,a lot of warren folks are suspicious of us when i think about how many fellow sanders people accused me of “neoli… 
1760, by the way why did that chart gut you it's no surprise that more sexist voters less lik… 
1761, sec of education should be sen michael bennet warren should be president short of that especiall… 
1762, advice: continue to be a unifying candidate we have had division for too long be the bridge between the… 
1763, get a great vp confirmation asapstacey abrams would be incredible for many reasons especially her wor… 
1764,warren will literally be my only choice until i have no other choice but to go for bernie
1765, brett the only thing warren has achieved is splitting the progressive vote to the advantage of bide… 
1766,though sanders might have more popularity now too many cannot envision his more enlightened ;positions to help def… 
1767, this is why bernie twitter was freaking out about warren not dropping out yesterday while igno… 
1768, i already cast my mailin ballot for warren i hope she stays in
1769, again i’ve not gone looking but i know i’ve seen a lot of bullshit accusing warren suppo… 
1770,i've been depressed all day i did not believe warren was as out of the running as talking heads said i know it's… 
1771,like look i love elizabeth warren she's a whipsmart candidate who would have done much better if we were not mis… 
1772,it will be hard to get over what happened to elizabeth warren by in 
1773,i suspect that the only reason warren has not dropped out yet is because she is hesitating to support bernie (right… 
1774, yeah until warren drops out i'm still teamwarren bc if she keeps getting delegates maybe she can… 
1775,yeah try to avoid lip service and actually strongly support senator elizabeth warren warren… 
1776,i keep seeing people say elizabeth warren staying in the race is an act of malice against progressive causes but… 
1777,_bear it isn’t a more violent act it is of course and incredibly stupid act if you are going need th… 
1778, _sam gaslighting let's try again do you want to defeat trump or not do you want a united effort… 
1779, and he’s not yelling at us like quid pro quo joe and warren
1780, i totally want progressive big structural change it’s just that if i can’t have warren i want the g… 
1781, _george_down because of his toxic supporters h… 
1782, warren is worse lol
1783, at present neither biden nor bsands is on track to reach enough delegates maybe that will change… 
1784, be political instead of messianic get leftwing candidates in… 
1785, mostly accurate portrayal of the perception since the ’s i do think warren and bernie are further… 
1786, bernie should have been the logical choice for warren fans but his toxic followers have really tainted his brand for me
1787, i understand warren’s reluctance to endorse him tbh
1788, but elizabeth is a real democrat bernie is an interloper bernie bros and bernie bunnies s… 
1789,"i will never regret fighting for elizabeth warren 

elizabeth warren will never regret fighting for us 💚💙🙏🏼 "
1790, no we need warren and her supporters; as many as we can get we've all fought for notmeus and for t… 
1791, except he left the race because of biden and he did better than warren in many places but sure
1792, elizabeth warren never had any intention of winning a presidential race she never left the senate… 
1793, wouldn’t it be nice to see and come together and join forces warrensanders… 
1794, so elizabeth warren
1795,ilhan omar hints warren should quit democratic race: ‘imagine if the progressives consolidated’ via 
1796,saagar enjeti: warren's spoiler role shows she was fake from the beginning via 
1797,even the rumpkin bumpkins will be elevated by the feelings of safety reason honest unity and truth biden will br… 
1798,"my am prediction : 

elizabeth warren drops out of the race

good night folks 😴💤"
1799, warren is my bae if she put i’m team biden
1800, please no we already know how they grade out via healthline warren b+ sanders b and biden b how about one on gun control
1801, that’s where i am plus i just don’t like sanders he’s abrasive and cran… 
1802, _ what do my followers have anything to do with it i am not running for president… 
1803, im team warren but would never support sanders if he's for progress he should drop out and endor… 
1804,tons of stuff going on in the stockmarket today warren buffet started buying up dal is it to early to do the sa… 
1805, the team that screams that warren is stealing bernie votes that calls her a snake no thanks
1806, that's not how politics works friend sometimes you have to work with people you do not like to ge… 
1807, thats not what the majority are saying online they are thanking/praising warren and going over to biden… 
1808, sec of state warren
1809,"what mark says 

"
1810,i think both sanders and warren know this she’s in an impossible position right now—between a rock and a hard plac… 
1811, imagine if warren leaves the presidential race and announces she will be sanders vp or is that too dramatic
1812, warren owes bernie nothing she has a vision for america that she is trying to accomplish just li… 
1813, if warren ran in she'd be president right now
1814, really appreciate your thread my one question is where does the trust in biden’s whiteness over berni… 
1815,super loser day: elizabeth warren not only loses massachusetts but comes in third 
1816, on tonight was great it’s so much easier to get to know a candidate one on one rather than… 
1817, how about he try this: commit to vp julian castro sec ed warren ag kamala sec labor bernie; commit… 
1818, _woman targeted ads reaching out to voters voting march & th s… 
1819," warren brought all she could bring but nobody's buying 

i hope bernie stays till the end that'll be… "
1820,women and men but yeah i’m still mad as hell and will be for a while didn’t lose we lost the opportuni… 
1821, _greco okay so why isn’t warren on that list i’m jw
1822,is anyone watching the bernie interview with maddie did he just say that it was now “old white guys and elizabeth warren”
1823,melania trump touts women's role in us as her husband uses slur against rival elizabeth warren 
1824, i'm hurting for warren i wanted to her to be our president clinton was no doubt one of the most q… 
1825,there are a lot of people i like and respect who support him and that's fine but do not frame your shitty critiques… 
1826,it is so frustrating to see people reduce elizabeth warren in this way and not be fully aware that they’re not even… 
1827,i don’t believe it do you if you want a candidate that a can beat donald trump and b has a plan for this countr… 
1828, and warren has her heritage no ones perfect
1829, again not feeling the bern however you said today that you trust warren's judgment if she endor… 
1830, between the two i’d rather have warren if they are so similar why weren’t bernie… 
1831, sarah warren's supporters are not all on the bernie train her dropping out would have changed nothing
1832,i’m saddened that elizabeth warren is no longer a threat to the old white men
1833,"this gives me literal chills
"
1834,the media’s silence on how well warren is polling among the daughters of the witches you couldn’t burn is just deafening 😐
1835,"i’m hearing all this rumor warren is teaming up with bernie lmfao 

her strategy: get the bernie bros in a r… "
1836,it's the weirdest shit seeing die hard warren voters call bernie sexist because he did not drop out and endorse he… 
1837, elizabeth warren’s running for president & that’s who i support % presidentwarren
1838, exactly he chose to not be a democrat 🤷🏼‍♀️ we have a twoparty system obviously it… 
1839," why testing is critical
 
% will get infected (harvard epidemiologist)

death rate by age: (… "
1840, _jollett i think many people agree/agreed with warren however she shifted to the ri… 
1841,this thing will get ugly between joe and bernie and who will be sitting there waiting patiently elizabeth f’ing w… 
1842, love you for telling that i voted for warren and felt bad about that never felt ashamed of… 
1843, warren isn’t even going to endorse sanders
1844,center for progress said % of warren voters would likely go to sanders is that enough for bernie to win it all 
1845, ok but how different are the two when you compare them to warren or sanders also he's running… 
1846,oh my god the communal change of heart on elizabeth warren in the past hours on bernie twitter is breathtaking a… 
1847,white feminists and bottom gays stop voting for warren b i put spices in ur food and u faint
1848, % of the party will vote for anyone with a d by their name wheth… 
1849," elizabeth warren: 
these bitches don’t like me
they baby daddy keep me icy

we should vote for h… "
1850,janelle monae endorsed liz warren and now i unstan
1851, i agree i like warren but dislike sanders and his aggressive progressive supporters
1852, i was a big warren fan until she pulled the native american… 
1853, warren has profound dem values not like bloomberg who is % republican
1854, warren made a strategic mistake from day one to play second fiddle to bernie whe she should have been playing first violin
1855, looks like everybody needs to start voting for warren
1856,so will it be a biden pres warren vp ticket 🤔
1857, it’s not one snake it was hundreds and they weren’t aimed just at warren but at her supporters a frie… 
1858, i’m a warren supporter but if you make me choose between bernie and biden i pick biden
1859,i am a warren democrat 
1860," warren does not like bernie most people do not like bernie 
all he does is stoke anger just like trump 

"
1861,_affect i agree it would be politically better to be more open to warren voters but honestly i have long bee… 
1862, warren looks like someone roswell rachel let out of areadnc
1863,if warren and sanders truly want progressive policies to be put forth in the platform they need a seat at the tabl… 
1864, good both warren and sanders are great they’ve been far and away the two best can… 
1865, elizabeth warren secretary of education
1866, i think biden is seen as he was already in the wh he can win and no i’m not pro sanders biden or warren
1867, while i agree and hope warren makes the right choice and goes in with… 
1868,now playing at come listen warren haynes movers and shakers
1869, things are happening right now between sanders and warren to unite the progressive pa… 
1870, warren may be the smartest of that groupbut that ain’t saying much
1871, i voted for warren too bad you turned it off great interview tonight between maddow and ber… 
1872, warren resisted tremendous pressure to endorse clinton e… 
1873, maybe you’re right feels like warren is going to withdraw soon big pressure on whom she backs
1874,_jollett i wonder if things would be different if warren had taken sanders advice and run in bernie wou… 
1875, i wish she had run when bernie asked her for i wh… 
1876,holy crap anytime else notice that bernie has as many bots as trump i just reported and blocked a bunch of them… 
1877,he needs a vp to bring in the left wing of the party someone like warren 
1878, and thank you for your level headed opinion conversations are vital when it comes to m… 
1879,you know who would have been a perfect messenger to take the progressive movement bernie built in and turn it… 
1880,i understand some peoples issues with warren but there is no such thing as a perfect candidate and theyre all bad a… 
1881, thank you it's time warren and sanders supporters come together we cannot let trump win in november
1882,god lmao @ my rant earlier anyway i do wanna say i really wish warren had more momentum and i do think theres a cer… 
1883, elizabeth warren is a legitimate financial expert and has fought every inch of the… 
1884, i hear you warren is wonderful ❤️❤️❤️❤️
1885,if warren endorses biden bernie might as well wrap it up 🤷🏿‍♂️ 
1886,bernie makes elizabeth warren his running mate 🤔 prediction politics
1887,i want warren or sanders (this should not surprise anyone) but if biden is the nominee i will vote for him with en… 
1888, _trail yes and yes your point i'm not getting m… 
1889,i like how she specifically asks how bernie has gone soft on warren and then cites other people who aren’t bernie g… 
1890, it wa crushing to see warren have such low numbers but there is no way in hell i would vote republican in november
1891, haha i’m not anti either i’m a warren stan but bernie was bernie bros make it ve… 
1892, do you think warren lost because people were mean online or was it because she just didnt connect w… 
1893,sanders / warren democrat ticket maketrumpnervousinwords
1894, thank you people think for five minutes about the conversations you’ve had with warren s… 
1895, i said only if warren dropped out but still think she's bloombergforlife
1896,_gains _petkanas warren doesn’t want to burn down the house bernie does that’s his specific appeal
1897, it's always about politics and bernie's politics have gained him the support of people like gabbard willi… 
1898, i mean i think most of warren’s supporters will end up backing biden tbh
1899, if he cant get the vote in the primary then how can he get it in the general this is not the time for tri… 
1900," my observation: 

bernie won in places with large hispanic and/or something populations warren won wer… "
1901, which is one reason warren would be a more effective president
1902,if i’m warren and i just watched that bernie/maddow interview i’m not dropping out anytime soon
1903, i mean the bros would scorch warren for an ad like this
1904,seeing the backlash and (imo) misguided anger towards warren and her supporters ironically makes me wish i stuck… 
1905,bernie sanders says he spoke with elizabeth warren on wednesday 
1906, keep telling yourself that dawg bernie and warren are enough to beat slow joe
1907, and for many of us bernie voters warren voters (mostly khive) have said horrible things to us and we'v… 
1908, with supporters as eloquent reasonable and mature as you it is truly hard to understand why… 
1909, no her policies are not identical for example policie… 
1910, i can’t figure this wing outbernie inspires passion singlehandedly breathed life into universa… 
1911, why do you think it so hard to believe that liz warren of all people would once again be playing both sides
1912,_mtg _egg _reardon people who ma… 
1913, mike did the party a favor; he forced it to decide between a former republican and a socialist wa… 
1914,if you think every warren vote wouldve gone to bernie you dont know literally anything about politics and are a big stinkin dummy 
1915,squaw warren plans to smokem peace pipe with tribal elders and medicine men over weekend to determine why the white… 
1916,if warren dropped out and endorsed bernie he would have almost a guaranteed win in almost every state last night i… 
1917, i’m not there quite yet either but md primary isn’t until / and sadly i don’t think war… 
1918, if this still is not enough perhaps elizabeth warren can have a few words with him… 
1919, new: top surrogates and allies of elizabeth warren and bernie sanders are discussing ways for their two ca… 
1920,if you're voting for warren but bernie is your nd choice please vote for bernie warren will not beat biden it has to be bernie
1921,celebrating with warren our february associate of the month for operations we appreciate your hard work and com… 
1922,"hey all here's an article you might've missed read about""why i’m voting for elizabeth warren in the primar… "
1923, she endorsed clinton in and refused to run against clinto… 
1924, it absolutely is not he’s running on a platform that is relevant to the enti… 
1925,_fiercely _briere exactly the last few months of increasingly nasty insu… 
1926, okay duder you’re a gaslit koolaid drinking estab… 
1927, i think you have a lot more faith in warren than i do i absolutely do not like or trust her b… 
1928, yes but sanders is guy fieri’s american nyc kitchen + bar and his world famous donkey sauce is the t… 
1929,bernie and warren united maketrumpnervousinwords
1930, how is calmly presenting evidence of sanders' strong reproductive rights record anyt… 
1931,"""top surrogates & allies of sens elizabeth warren & bernie sanders are discussing ways for their two camps to unit… "
1932,i hope this is both camps signaling what direction senator warren is heading in 
1933,you’re all welcome for warren taking down bloomberg singlehandedly so ungrateful
1934, many if us who have always loved sanders but favor warren now for president are not necessarily votin… 
1935, just watched it very good analysis of bernie joe and warren i heard you and cuomo say yang gang 👍
1936," so does sec of state warren
vp pete atty general harris"
1937,a large group of warren voters (mostly women) cannot stand sanders and will not jump on his campaign 
1938,you don’t know warren voters this is a myth 
1939,hi just so you know elizabeth warren is going to stay in the race until we get to a contested convention and then b… 
1940,sanders and warren 💪🏻😍 
1941, a warren supporter invited my partner who was canvassing into his home… 
1942,_data lots of bernie supporters have been very aggressive and unpleasant towards warren s… 
1943, very true i was thinking this was in regards to everyone calling the warren/biden vp t… 
1944,for example biden did not spend a single dollar in ma but managed to get % of more votes than warren (in her hom… 
1945,_of_mark that’s the thing yang bernie & warren all have similar views there’… 
1946, i am living in a place where i’m faced with blatant sexism daily & it’s made me more sensitive to the… 
1947,yes i'm angryyes i'm frustratedand no fellow progressive/warren supporters i'm not going to apologise for that be… 
1948, i hear some people saying he should pick warren as vp but i'm not sure that would go over so well… 
1949,so warren supporters are going to back bernie when she suspends her campaign 
1950, you can’t expect people to vote for warren just because she is a woman it would be great to have a fe… 
1951, i'm going to go post my warren thread over there and get myself blocked too :) please feel free to @… 
1952, i'm basically just trying to figure out how many more delegates warren supporters would… 
1953,i was gonna log off thinking abt politics for today but i heard the phrase “bullying warren” in accusation of how b… 
1954, you guys all should read/revisit this intercept article in it’s entir… 
1955, warren could not even commit to singlepayer she could not agree to abolish… 
1956, _ biden released his medical records so has warren why wo… 
1957,won’t speak for elizabeth warren but she strikes me as a person who is past caring how people will drag her on her… 
1958, _kazerani you underestimate how many warren supporters do not like bern… 
1959, warren is inteligent driven and persistent
1960, i would be very happy with a warren presidency she occupies the middle of bernie and the moderates… 
1961, i guess you’d have to characterize the “white women” candidates because i’m with warren to the moon and ba… 
1962, both of those statements are true (i voted for warren)
1963,if/when warren drops and endorses bernie it’ll be a total game changer especially if she brings her base not onl… 
1964, i did none of the above except tried for number i’m not saying i… 
1965,_kris sounds to me like most of you will end up as supporters if warren drops out at thi… 
1966, i hear a lot of people arguing about where warren’s vote will go if she bows out but i… 
1967, yes the shambolic right wing candidate is definitely who… 
1968, this would be reason *for* warren to remain in the campaign if wits are to be matched
1969,we don’t know what elizabeth warren will decide to do i sincerely hope that she will not try to help sanders if e… 
1970,_worden that is a better argument than support this or else it mean… 
1971, they did they have warren
1972,__terra well i guess i'm going to have to eat my th basket of crappy overcooked french fries then now are not i
1973, i’ve never seen somebody that enjoys hearing herself talk more than warren
1974, i plan on voting for warren next week in mo i just left an election meeting today i’ll… 
1975,_aphra til warren is more than one woman
1976,coming to grips with two harsh realities: we will not have a woman president for at least four more years and annette… 
1977, not giving up on warren
1978,i would have attended tonight but ironically was at an event hosted by the nj sierra club in clinton discussing thi… 
1979, ken marino had all the memorable roles and he’s a warren stan
1980,goodnight twitter we have to win we have no choice the planet is at stake greennewdeal donate phone bank c… 
1981, they should tie him to a chair and make him listen to straight hour… 
1982,i have voted for a lot of good people who have ultimately lost it happens a lot in life i feel good about my bill… 
1983,just make elizabeth warren the moderator duh 
1984," warren is not particularly progressive except when it comes to the economy 

she propos… "
1985,thank y’all for educating me about why i should support sanders as opposed to warren
1986,if tulsi gabbard can somehow stay in the race liz warren sure as hell should too
1987, you… 
1988, never biden never warren
1989,"here’s what we don’t need:
a bunch of juvenile boys blaming elizabeth warren for “kneecapping the progressive movem… "
1990,maybe next time ladies 
1991, it was like tweets about how liz warren is like a good mom and that's why he loves her if y… 
1992, so the guy who masturbates about raping women is not a sexist no he is a miso… 
1993, vote blue no matter who i like warren the best but will be voting for biden if he gets the nom… 
1994, it may surprise you to know that i agree that bloomberg is a centrist it… 
1995, he’s not % antiimperialist but he’s obviously far to the left on foreig… 
1996, warren does her homework while bernie is unfamiliar with the concept of homework so biden it is
1997, i am rooting for a bidenwarren ticket biden was a working vice president i can see him giving his… 
1998, warren and castro kinda said open borders… 
1999, this warren supporter is % put off by bernie bros if bernie is the nominee i'll hold my nose and v… 
2000,_ whether you like bernie or not and i dont he is very clear in his p… 
2001,_dumaresq he's only a democrat every four years when he wants to run for president his support… 
2002, harris could do for uncle joe what he himself did for obama: provide cover and support in areas where he'… 
2003, they do not have the overlap you assume sarah most warren supporters i know do not like him
2004,so it's weird to see people i know and respect tearing him down in support of warren
