2020-03-04 02:07:23,"BREAKING: Bernie Sanders has won the Colorado primary, according to projections from the AP. #SuperTuesday… https://t.co/7AwnUCCTrn","Washington, D.C.",
2020-03-04 02:07:23,"BREAKING: ABC News projects President Donald Trump will win the Republican primary in Colorado. #SuperTuesday

Live… https://t.co/UtBiMyeEld","Denver, Colorado",
2020-03-04 02:07:23,Super Tuesday was supposed to be Bernies big night LMAOOOO!!!,,
2020-03-04 02:07:23,"#BREAKING: Joe Biden is projected to win the Oklahoma primary, according to the AP. https://t.co/U3wI4Z7kBJ https://t.co/c2nv9MlvkM","Washington, DC",
2020-03-04 02:07:22,"Breaking #FoxNews Alert : If these are the only delegates Mike Bloomberg wins on Super Tuesday, they cost him $100M apiece",United States,
2020-03-04 02:07:22,the real super tuesday was the friends we made along the way,freelance idiot,
2020-03-04 02:07:21,Super Tuesday State Electorates Rapidly Changed by Mass Immigration https://t.co/XwPp8ynTG8,,
2020-03-04 02:07:21,These Super Tuesday results show the Dems are dead set determined to do whatever it takes to defeat Trump. Thank Go… https://t.co/i4ezsBlC8t,"Pennsylvania, USA",
2020-03-04 02:07:20,My brother —  cough — I mean the commander in chief on Super Tuesday https://t.co/v1TnXxJXcH,"Westport, CT ; NYC",
2020-03-04 02:07:20,"BREAKING: Joe Biden wins Oklahoma Democratic primary, @AP reports https://t.co/Aqii3iMg3Y https://t.co/b0fL7x5HD3",,
2020-03-04 02:07:19,How the Delegate Math Could Add Up to a Contested Convention https://t.co/jSKM1A8UYF via @WSJGraphics,"Neptune Beach, Florida, USA 🇺🇸",
2020-03-04 02:07:18,Super Tuesday: Dave Rubin Reaction LIVE! | POLITICS | Rubin Report https://t.co/4zuFZeRlY3 via @YouTube,,
2020-03-04 02:07:17,"#SuperTuesday 🔴LIVE updates:

Trump has won the Republican Presidential Primary in multiple states including… https://t.co/9LCRdAqtic","New York, USA",
2020-03-04 02:07:17,The Texas Secretary of State’s office says it has received reports of robocalls telling people to vote tomorrow ins… https://t.co/AfMjVwfNiE,"San Francisco, CA",
2020-03-04 02:07:16,"Bernie Sanders wins Colorado, taking his second state of Super Tuesday after his home state of Vermont https://t.co/Rpoj8hctIL via @USATODAY","Memphis, TN",
2020-03-04 02:07:16,@GoldBurda Listen are you stressed about Super Tuesday bc I kinda am,,
2020-03-04 02:07:16,@realDonaldTrump wins Texas GOP presidential primary #SuperTuesday https://t.co/TrYIdzulAb,United States,
2020-03-04 02:07:15,@smurinko @komonews @ABCWorldNews @ShannonODKOMO Hi Shawn ~ changes for Super Tuesday. You'll see the whole ABC crew from 8-11p tonight!,"Seattle, WA",
2020-03-04 02:07:14,"Since Trump is acting like a baby as a result of Super Tuesday, I fixed his childish exit poll...… https://t.co/f1QfuYHAv0",CO,
2020-03-04 02:07:14,"@CBS broadcasting Super Tuesday results, live.
https://t.co/SnryyFRP7G https://t.co/9E7lFXeccd",,
2020-03-04 02:07:14,"Another kid, maybe 11 just came out of the place on crutches, by himself, and said wearily to no one in particular, “Super Tuesday, people.”",,
2020-03-04 02:07:14,"Live Blog / All the latest on Super Tuesday
https://t.co/bal319GhyD
#SuperTuesday",In the Middle of Nowhere,
2020-03-04 02:07:14,"For the 4th election cycle in a row, I had a seizure on Super Tuesday.

My body is trying to tell me something but I'm not sure what.","Indieland, SW of Pinballville",
2020-03-04 02:07:14,"Blah blah blah super tuesday and all that, I just wanna remind everyone that a majority of the Israeli people chose… https://t.co/WJSrXSaKMT",,
2020-03-04 02:07:13,Happy super Crucible Tuesday! #vote #cmen #krakoa #hox #pox #hoxpox #sideshow #premiumformatfigure #apocalypse… https://t.co/dhObRnEe0p,California,
2020-03-04 02:07:13,"#BREAKING | Sanders projected to win Colorado Democratic primary https://t.co/JTOBjF9qoh

#SputnikBreaking… https://t.co/UMhm0d7LuT",,
2020-03-04 02:07:12,"Super Tuesday results are boring, I am turning on Return of the King.","Raleigh, NC",
2020-03-04 02:07:12,OKLAHOMA AND COLORADO: The Fox News Decision Desk projects Biden will also win Oklahoma. The decision desk projects… https://t.co/f376s6du06,"Orlando, Florida",
2020-03-04 02:07:11,UPDATE: Bernie Sanders scores his second #SuperTuesday win with a victory in Colorado https://t.co/qRPgI3fZOv https://t.co/UcR4MVPqlH,"Doha, Qatar",
2020-03-04 02:07:08,"And to all of you saying, ""Now at least Warren will get to...""

No, she won't get to.

The Democratic establishment… https://t.co/PkpFr7Icxc",,
2020-03-04 02:07:08,"My family group chat has turned into a Super Tuesday panel. Live results, analysis, everything...",,
2020-03-04 02:07:07,"Mini-Mike gave $100 Million each to Klobuchar &amp; Butt-a-jig 
to drop out of the race before Super-Tuesday

 - to sav… https://t.co/5g0SmHRq5c",classified,
2020-03-04 02:07:07,"ELECTION RESULTS: Sanders wins Democratic presidential primary in Colorado, Biden snags Oklahoma

Be sure to join u… https://t.co/0tcfVSc0gH","Oakland, CA",
2020-03-04 02:07:05,"BREAKING: Bernie Sanders has won the Colorado primary, according to projections from the AP. #SuperTuesday… https://t.co/kxXhAL3BBH",,
2020-03-04 02:07:05,Live results and updates from Super Tuesday https://t.co/onpGqsQ0Hh via @theberniepost,"Illinois,USA",
2020-03-04 02:07:05,"TONIGHT!- SUPER TUESDAY 🗳 🎉
EVERY TUESDAY NIGHT- DirtyBurty Presents @dirtyburty16
INVADE ""THE HOLE"" TUESDAYS @ The… https://t.co/71G1rP9AxE","West Hollywood, CA.",
